Effective date ,Yield To Maturity,,,,,,,,,,,,,
28-04-15,0.34%,,,,,,,,,,,,,
29-04-15,0.34%,,,,,,,,,,,,,
30-04-15,0.36%,,,,,,,,,,,,,
01-05-15,0.37%,,,,,,,,,,,,,
04-05-15,0.36%,,,,,,,,,,,,,
05-05-15,0.36%,,,,,,,,,,,,,
06-05-15,0.36%,,,,,,,,,,,,,
07-05-15,0.39%,,,,,,,,,,,,,
08-05-15,0.38%,,,,,,,,,,,,,
11-05-15,0.37%,,,,,,,,,,,,,
12-05-15,0.39%,,,,,,,,,,,,,
13-05-15,0.39%,,,,,,,,,,,,,
14-05-15,0.38%,,,,,,,,,,,,,
15-05-15,0.36%,,,,,,,,,,,,,
18-05-15,0.36%,,,,,,,,,,,,,
19-05-15,0.36%,,,,,,,,,,,,,
20-05-15,0.37%,,,,,,,,,,,,,
21-05-15,0.37%,,,,,,,,,,,,,
22-05-15,0.38%,,,,,,,,,,,,,
25-05-15,0.38%,,,,,,,,,,,,,
26-05-15,0.38%,,,,,,,,,,,,,
27-05-15,0.37%,,,,,,,,,,,,,
28-05-15,0.37%,,,,,,,,,,,,,
29-05-15,0.36%,,,,,,,,,,,,,
01-06-15,0.37%,,,,,,,,,,,,,
02-06-15,0.37%,,,,,,,,,,,,,
03-06-15,0.38%,,,,,,,,,,,,,
04-06-15,0.39%,,,,,,,,,,,,,
05-06-15,0.38%,,,,,,,,,,,,,
08-06-15,0.39%,,,,,,,,,,,,,
09-06-15,0.37%,,,,,,,,,,,,,
10-06-15,0.39%,,,,,,,,,,,,,
11-06-15,0.40%,,,,,,,,,,,,,
12-06-15,0.39%,,,,,,,,,,,,,
15-06-15,0.39%,,,,,,,,,,,,,
16-06-15,0.39%,,,,,,,,,,,,,
17-06-15,0.38%,,,,,,,,,,,,,
18-06-15,0.37%,,,,,,,,,,,,,
19-06-15,0.37%,,,,,,,,,,,,,
22-06-15,0.38%,,,,,,,,,,,,,
23-06-15,0.39%,,,,,,,,,,,,,
24-06-15,0.38%,,,,,,,,,,,,,
25-06-15,0.39%,,,,,,,,,,,,,
26-06-15,0.38%,,,,,,,,,,,,,
29-06-15,0.37%,,,,,,,,,,,,,
30-06-15,0.38%,,,,,,,,,,,,,
01-07-15,0.39%,,,,,,,,,,,,,
02-07-15,0.40%,,,,,,,,,,,,,
03-07-15,0.39%,,,,,,,,,,,,,
06-07-15,0.39%,,,,,,,,,,,,,
07-07-15,0.39%,,,,,,,,,,,,,
08-07-15,0.38%,,,,,,,,,,,,,
09-07-15,0.39%,,,,,,,,,,,,,
10-07-15,0.38%,,,,,,,,,,,,,
13-07-15,0.39%,,,,,,,,,,,,,
14-07-15,0.39%,,,,,,,,,,,,,
15-07-15,0.39%,,,,,,,,,,,,,
16-07-15,0.39%,,,,,,,,,,,,,
17-07-15,0.38%,,,,,,,,,,,,,
20-07-15,0.39%,,,,,,,,,,,,,
21-07-15,0.38%,,,,,,,,,,,,,
22-07-15,0.38%,,,,,,,,,,,,,
23-07-15,0.38%,,,,,,,,,,,,,
24-07-15,0.38%,,,,,,,,,,,,,
27-07-15,0.38%,,,,,,,,,,,,,
28-07-15,0.38%,,,,,,,,,,,,,
29-07-15,0.38%,,,,,,,,,,,,,
30-07-15,0.38%,,,,,,,,,,,,,
31-07-15,0.38%,,,,,,,,,,,,,
03-08-15,0.38%,,,,,,,,,,,,,
04-08-15,0.37%,,,,,,,,,,,,,
05-08-15,0.37%,,,,,,,,,,,,,
06-08-15,0.38%,,,,,,,,,,,,,
07-08-15,0.38%,,,,,,,,,,,,,
10-08-15,0.37%,,,,,,,,,,,,,
11-08-15,0.37%,,,,,,,,,,,,,
12-08-15,0.36%,,,,,,,,,,,,,
13-08-15,0.37%,,,,,,,,,,,,,
14-08-15,0.36%,,,,,,,,,,,,,
17-08-15,0.37%,,,,,,,,,,,,,
18-08-15,0.36%,,,,,,,,,,,,,
19-08-15,0.37%,,,,,,,,,,,,,
20-08-15,0.36%,,,,,,,,,,,,,
21-08-15,0.36%,,,,,,,,,,,,,
24-08-15,0.36%,,,,,,,,,,,,,
25-08-15,0.36%,,,,,,,,,,,,,
26-08-15,0.37%,,,,,,,,,,,,,
27-08-15,0.37%,,,,,,,,,,,,,
28-08-15,0.37%,,,,,,,,,,,,,
31-08-15,0.37%,,,,,,,,,,,,,
01-09-15,0.37%,,,,,,,,,,,,,
02-09-15,0.37%,,,,,,,,,,,,,
03-09-15,0.38%,,,,,,,,,,,,,
04-09-15,0.38%,,,,,,,,,,,,,
07-09-15,0.37%,,,,,,,,,,,,,
08-09-15,0.37%,,,,,,,,,,,,,
09-09-15,0.37%,,,,,,,,,,,,,
10-09-15,0.36%,,,,,,,,,,,,,
11-09-15,0.36%,,,,,,,,,,,,,
14-09-15,0.37%,,,,,,,,,,,,,
15-09-15,0.37%,,,,,,,,,,,,,
16-09-15,0.37%,,,,,,,,,,,,,
17-09-15,0.37%,,,,,,,,,,,,,
18-09-15,0.36%,,,,,,,,,,,,,
21-09-15,0.37%,,,,,,,,,,,,,
22-09-15,0.37%,,,,,,,,,,,,,
23-09-15,0.37%,,,,,,,,,,,,,
24-09-15,0.36%,,,,,,,,,,,,,
25-09-15,0.36%,,,,,,,,,,,,,
28-09-15,0.37%,,,,,,,,,,,,,
29-09-15,0.36%,,,,,,,,,,,,,
30-09-15,0.37%,,,,,,,,,,,,,
01-10-15,0.36%,,,,,,,,,,,,,
02-10-15,0.36%,,,,,,,,,,,,,
05-10-15,0.36%,,,,,,,,,,,,,
06-10-15,0.36%,,,,,,,,,,,,,
07-10-15,0.37%,,,,,,,,,,,,,
08-10-15,0.37%,,,,,,,,,,,,,
09-10-15,0.37%,,,,,,,,,,,,,
12-10-15,0.37%,,,,,,,,,,,,,
13-10-15,0.37%,,,,,,,,,,,,,
14-10-15,0.37%,,,,,,,,,,,,,
15-10-15,0.37%,,,,,,,,,,,,,
16-10-15,0.37%,,,,,,,,,,,,,
19-10-15,0.38%,,,,,,,,,,,,,
20-10-15,0.37%,,,,,,,,,,,,,
21-10-15,0.37%,,,,,,,,,,,,,
22-10-15,0.37%,,,,,,,,,,,,,
23-10-15,0.36%,,,,,,,,,,,,,
26-10-15,0.37%,,,,,,,,,,,,,
27-10-15,0.36%,,,,,,,,,,,,,
28-10-15,0.36%,,,,,,,,,,,,,
29-10-15,0.36%,,,,,,,,,,,,,
30-10-15,0.36%,,,,,,,,,,,,,
02-11-15,0.36%,,,,,,,,,,,,,
03-11-15,0.36%,,,,,,,,,,,,,
04-11-15,0.37%,,,,,,,,,,,,,
05-11-15,0.38%,,,,,,,,,,,,,
06-11-15,0.37%,,,,,,,,,,,,,
09-11-15,0.38%,,,,,,,,,,,,,
10-11-15,0.38%,,,,,,,,,,,,,
11-11-15,0.38%,,,,,,,,,,,,,
12-11-15,0.37%,,,,,,,,,,,,,
13-11-15,0.38%,,,,,,,,,,,,,
16-11-15,0.38%,,,,,,,,,,,,,
17-11-15,0.37%,,,,,,,,,,,,,
18-11-15,0.37%,,,,,,,,,,,,,
19-11-15,0.37%,,,,,,,,,,,,,
20-11-15,0.37%,,,,,,,,,,,,,
23-11-15,0.38%,,,,,,,,,,,,,
24-11-15,0.38%,,,,,,,,,,,,,
25-11-15,0.38%,,,,,,,,,,,,,
26-11-15,0.38%,,,,,,,,,,,,,
27-11-15,0.38%,,,,,,,,,,,,,
30-11-15,0.38%,,,,,,,,,,,,,
01-12-15,0.39%,,,,,,,,,,,,,
02-12-15,0.39%,,,,,,,,,,,,,
03-12-15,0.38%,,,,,,,,,,,,,
04-12-15,0.39%,,,,,,,,,,,,,
07-12-15,0.38%,,,,,,,,,,,,,
08-12-15,0.38%,,,,,,,,,,,,,
09-12-15,0.37%,,,,,,,,,,,,,
10-12-15,0.37%,,,,,,,,,,,,,
11-12-15,0.37%,,,,,,,,,,,,,
14-12-15,0.37%,,,,,,,,,,,,,
15-12-15,0.37%,,,,,,,,,,,,,
16-12-15,0.37%,,,,,,,,,,,,,
17-12-15,0.37%,,,,,,,,,,,,,
18-12-15,0.36%,,,,,,,,,,,,,
21-12-15,0.36%,,,,,,,,,,,,,
22-12-15,0.36%,,,,,,,,,,,,,
23-12-15,0.37%,,,,,,,,,,,,,
24-12-15,0.36%,,,,,,,,,,,,,
25-12-15,0.36%,,,,,,,,,,,,,
28-12-15,0.36%,,,,,,,,,,,,,
29-12-15,0.36%,,,,,,,,,,,,,
30-12-15,0.36%,,,,,,,,,,,,,
31-12-15,0.36%,,,,,,,,,,,,,
04-01-16,0.37%,,,,,,,,,,,,,
05-01-16,0.37%,,,,,,,,,,,,,
06-01-16,0.37%,,,,,,,,,,,,,
07-01-16,0.36%,,,,,,,,,,,,,
08-01-16,0.36%,,,,,,,,,,,,,
11-01-16,0.36%,,,,,,,,,,,,,
12-01-16,0.36%,,,,,,,,,,,,,
13-01-16,0.36%,,,,,,,,,,,,,
14-01-16,0.36%,,,,,,,,,,,,,
15-01-16,0.36%,,,,,,,,,,,,,
18-01-16,0.36%,,,,,,,,,,,,,
19-01-16,0.36%,,,,,,,,,,,,,
20-01-16,0.37%,,,,,,,,,,,,,
21-01-16,0.37%,,,,,,,,,,,,,
22-01-16,0.37%,,,,,,,,,,,,,
25-01-16,0.37%,,,,,,,,,,,,,
26-01-16,0.37%,,,,,,,,,,,,,
27-01-16,0.36%,,,,,,,,,,,,,
28-01-16,0.36%,,,,,,,,,,,,,
29-01-16,0.30%,,,,,,,,,,,,,
01-02-16,0.26%,,,,,,,,,,,,,
02-02-16,0.26%,,,,,,,,,,,,,
03-02-16,0.24%,,,,,,,,,,,,,
04-02-16,0.23%,,,,,,,,,,,,,
05-02-16,0.21%,,,,,,,,,,,,,
08-02-16,0.23%,,,,,,,,,,,,,
09-02-16,0.18%,,,,,,,,,,,,,
10-02-16,0.21%,,,,,,,,,,,,,
11-02-16,0.21%,,,,,,,,,,,,,
12-02-16,0.31%,,,,,,,,,,,,,
15-02-16,0.34%,,,,,,,,,,,,,
16-02-16,0.32%,,,,,,,,,,,,,
17-02-16,0.33%,,,,,,,,,,,,,
18-02-16,0.31%,,,,,,,,,,,,,
19-02-16,0.30%,,,,,,,,,,,,,
22-02-16,0.28%,,,,,,,,,,,,,
23-02-16,0.29%,,,,,,,,,,,,,
24-02-16,0.27%,,,,,,,,,,,,,
25-02-16,0.27%,,,,,,,,,,,,,
26-02-16,0.25%,,,,,,,,,,,,,
29-02-16,0.25%,,,,,,,,,,,,,
01-03-16,0.26%,,,,,,,,,,,,,
02-03-16,0.27%,,,,,,,,,,,,,
03-03-16,0.29%,,,,,,,,,,,,,
04-03-16,0.29%,,,,,,,,,,,,,
07-03-16,0.28%,,,,,,,,,,,,,
08-03-16,0.26%,,,,,,,,,,,,,
09-03-16,0.30%,,,,,,,,,,,,,
10-03-16,0.31%,,,,,,,,,,,,,
11-03-16,0.32%,,,,,,,,,,,,,
14-03-16,0.30%,,,,,,,,,,,,,
15-03-16,0.32%,,,,,,,,,,,,,
16-03-16,0.30%,,,,,,,,,,,,,
17-03-16,0.29%,,,,,,,,,,,,,
18-03-16,0.27%,,,,,,,,,,,,,
21-03-16,0.26%,,,,,,,,,,,,,
22-03-16,0.27%,,,,,,,,,,,,,
23-03-16,0.26%,,,,,,,,,,,,,
24-03-16,0.27%,,,,,,,,,,,,,
25-03-16,0.26%,,,,,,,,,,,,,
28-03-16,0.26%,,,,,,,,,,,,,
29-03-16,0.27%,,,,,,,,,,,,,
30-03-16,0.26%,,,,,,,,,,,,,
31-03-16,0.27%,,,,,,,,,,,,,
01-04-16,0.28%,,,,,,,,,,,,,
04-04-16,0.27%,,,,,,,,,,,,,
05-04-16,0.27%,,,,,,,,,,,,,
06-04-16,0.27%,,,,,,,,,,,,,
07-04-16,0.26%,,,,,,,,,,,,,
08-04-16,0.24%,,,,,,,,,,,,,
11-04-16,0.23%,,,,,,,,,,,,,
12-04-16,0.23%,,,,,,,,,,,,,
13-04-16,0.24%,,,,,,,,,,,,,
14-04-16,0.23%,,,,,,,,,,,,,
15-04-16,0.24%,,,,,,,,,,,,,
18-04-16,0.24%,,,,,,,,,,,,,
19-04-16,0.23%,,,,,,,,,,,,,
20-04-16,0.22%,,,,,,,,,,,,,
21-04-16,0.23%,,,,,,,,,,,,,
22-04-16,0.20%,,,,,,,,,,,,,
25-04-16,0.26%,,,,,,,,,,,,,
26-04-16,0.25%,,,,,,,,,,,,,
27-04-16,0.27%,,,,,,,,,,,,,
28-04-16,0.27%,,,,,,,,,,,,,
29-04-16,0.28%,,,,,,,,,,,,,
02-05-16,0.26%,,,,,,,,,,,,,
03-05-16,0.26%,,,,,,,,,,,,,
04-05-16,0.26%,,,,,,,,,,,,,
05-05-16,0.26%,,,,,,,,,,,,,
06-05-16,0.26%,,,,,,,,,,,,,
09-05-16,0.26%,,,,,,,,,,,,,
10-05-16,0.27%,,,,,,,,,,,,,
11-05-16,0.27%,,,,,,,,,,,,,
12-05-16,0.26%,,,,,,,,,,,,,
13-05-16,0.25%,,,,,,,,,,,,,
16-05-16,0.26%,,,,,,,,,,,,,
17-05-16,0.26%,,,,,,,,,,,,,
18-05-16,0.26%,,,,,,,,,,,,,
19-05-16,0.28%,,,,,,,,,,,,,
20-05-16,0.26%,,,,,,,,,,,,,
23-05-16,0.26%,,,,,,,,,,,,,
24-05-16,0.26%,,,,,,,,,,,,,
25-05-16,0.27%,,,,,,,,,,,,,
26-05-16,0.26%,,,,,,,,,,,,,
27-05-16,0.24%,,,,,,,,,,,,,
30-05-16,0.24%,,,,,,,,,,,,,
31-05-16,0.24%,,,,,,,,,,,,,
01-06-16,0.24%,,,,,,,,,,,,,
02-06-16,0.25%,,,,,,,,,,,,,
03-06-16,0.25%,,,,,,,,,,,,,
06-06-16,0.24%,,,,,,,,,,,,,
07-06-16,0.24%,,,,,,,,,,,,,
08-06-16,0.25%,,,,,,,,,,,,,
09-06-16,0.23%,,,,,,,,,,,,,
10-06-16,0.21%,,,,,,,,,,,,,
13-06-16,0.21%,,,,,,,,,,,,,
14-06-16,0.20%,,,,,,,,,,,,,
15-06-16,0.19%,,,,,,,,,,,,,
16-06-16,0.19%,,,,,,,,,,,,,
17-06-16,0.22%,,,,,,,,,,,,,
20-06-16,0.22%,,,,,,,,,,,,,
21-06-16,0.23%,,,,,,,,,,,,,
22-06-16,0.23%,,,,,,,,,,,,,
23-06-16,0.23%,,,,,,,,,,,,,
24-06-16,0.19%,,,,,,,,,,,,,
27-06-16,0.19%,,,,,,,,,,,,,
28-06-16,0.18%,,,,,,,,,,,,,
29-06-16,0.18%,,,,,,,,,,,,,
30-06-16,0.19%,,,,,,,,,,,,,
01-07-16,0.16%,,,,,,,,,,,,,
04-07-16,0.17%,,,,,,,,,,,,,
05-07-16,0.17%,,,,,,,,,,,,,
06-07-16,0.16%,,,,,,,,,,,,,
07-07-16,0.15%,,,,,,,,,,,,,
08-07-16,0.14%,,,,,,,,,,,,,
11-07-16,0.15%,,,,,,,,,,,,,
12-07-16,0.15%,,,,,,,,,,,,,
13-07-16,0.15%,,,,,,,,,,,,,
14-07-16,0.16%,,,,,,,,,,,,,
15-07-16,0.18%,,,,,,,,,,,,,
18-07-16,0.18%,,,,,,,,,,,,,
19-07-16,0.18%,,,,,,,,,,,,,
20-07-16,0.18%,,,,,,,,,,,,,
21-07-16,0.19%,,,,,,,,,,,,,
22-07-16,0.18%,,,,,,,,,,,,,
25-07-16,0.18%,,,,,,,,,,,,,
26-07-16,0.18%,,,,,,,,,,,,,
27-07-16,0.16%,,,,,,,,,,,,,
28-07-16,0.17%,,,,,,,,,,,,,
29-07-16,0.25%,,,,,,,,,,,,,
01-08-16,0.27%,,,,,,,,,,,,,
02-08-16,0.31%,,,,,,,,,,,,,
03-08-16,0.30%,,,,,,,,,,,,,
04-08-16,0.30%,,,,,,,,,,,,,
05-08-16,0.29%,,,,,,,,,,,,,
08-08-16,0.31%,,,,,,,,,,,,,
09-08-16,0.29%,,,,,,,,,,,,,
10-08-16,0.29%,,,,,,,,,,,,,
11-08-16,0.29%,,,,,,,,,,,,,
12-08-16,0.29%,,,,,,,,,,,,,
15-08-16,0.30%,,,,,,,,,,,,,
16-08-16,0.29%,,,,,,,,,,,,,
17-08-16,0.30%,,,,,,,,,,,,,
18-08-16,0.29%,,,,,,,,,,,,,
19-08-16,0.28%,,,,,,,,,,,,,
22-08-16,0.29%,,,,,,,,,,,,,
23-08-16,0.28%,,,,,,,,,,,,,
24-08-16,0.29%,,,,,,,,,,,,,
25-08-16,0.29%,,,,,,,,,,,,,
26-08-16,0.30%,,,,,,,,,,,,,
29-08-16,0.29%,,,,,,,,,,,,,
30-08-16,0.29%,,,,,,,,,,,,,
31-08-16,0.29%,,,,,,,,,,,,,
01-09-16,0.29%,,,,,,,,,,,,,
02-09-16,0.30%,,,,,,,,,,,,,
05-09-16,0.30%,,,,,,,,,,,,,
06-09-16,0.30%,,,,,,,,,,,,,
07-09-16,0.28%,,,,,,,,,,,,,
08-09-16,0.29%,,,,,,,,,,,,,
09-09-16,0.28%,,,,,,,,,,,,,
12-09-16,0.26%,,,,,,,,,,,,,
13-09-16,0.27%,,,,,,,,,,,,,
14-09-16,0.25%,,,,,,,,,,,,,
15-09-16,0.25%,,,,,,,,,,,,,
16-09-16,0.25%,,,,,,,,,,,,,
19-09-16,0.25%,,,,,,,,,,,,,
20-09-16,0.25%,,,,,,,,,,,,,
21-09-16,0.27%,,,,,,,,,,,,,
22-09-16,0.27%,,,,,,,,,,,,,
23-09-16,0.27%,,,,,,,,,,,,,
26-09-16,0.26%,,,,,,,,,,,,,
27-09-16,0.23%,,,,,,,,,,,,,
28-09-16,0.22%,,,,,,,,,,,,,
29-09-16,0.22%,,,,,,,,,,,,,
30-09-16,0.22%,,,,,,,,,,,,,
03-10-16,0.23%,,,,,,,,,,,,,
04-10-16,0.23%,,,,,,,,,,,,,
05-10-16,0.24%,,,,,,,,,,,,,
06-10-16,0.24%,,,,,,,,,,,,,
07-10-16,0.24%,,,,,,,,,,,,,
10-10-16,0.24%,,,,,,,,,,,,,
11-10-16,0.25%,,,,,,,,,,,,,
12-10-16,0.25%,,,,,,,,,,,,,
13-10-16,0.25%,,,,,,,,,,,,,
14-10-16,0.24%,,,,,,,,,,,,,
17-10-16,0.24%,,,,,,,,,,,,,
18-10-16,0.25%,,,,,,,,,,,,,
19-10-16,0.24%,,,,,,,,,,,,,
20-10-16,0.26%,,,,,,,,,,,,,
21-10-16,0.27%,,,,,,,,,,,,,
24-10-16,0.27%,,,,,,,,,,,,,
25-10-16,0.26%,,,,,,,,,,,,,
26-10-16,0.27%,,,,,,,,,,,,,
27-10-16,0.27%,,,,,,,,,,,,,
28-10-16,0.27%,,,,,,,,,,,,,
31-10-16,0.27%,,,,,,,,,,,,,
01-11-16,0.28%,,,,,,,,,,,,,
02-11-16,0.28%,,,,,,,,,,,,,
03-11-16,0.28%,,,,,,,,,,,,,
04-11-16,0.27%,,,,,,,,,,,,,
07-11-16,0.27%,,,,,,,,,,,,,
08-11-16,0.28%,,,,,,,,,,,,,
09-11-16,0.26%,,,,,,,,,,,,,
10-11-16,0.28%,,,,,,,,,,,,,
11-11-16,0.29%,,,,,,,,,,,,,
14-11-16,0.31%,,,,,,,,,,,,,
15-11-16,0.34%,,,,,,,,,,,,,
16-11-16,0.38%,,,,,,,,,,,,,
17-11-16,0.35%,,,,,,,,,,,,,
18-11-16,0.35%,,,,,,,,,,,,,
21-11-16,0.35%,,,,,,,,,,,,,
22-11-16,0.36%,,,,,,,,,,,,,
23-11-16,0.36%,,,,,,,,,,,,,
24-11-16,0.32%,,,,,,,,,,,,,
25-11-16,0.33%,,,,,,,,,,,,,
28-11-16,0.32%,,,,,,,,,,,,,
29-11-16,0.31%,,,,,,,,,,,,,
30-11-16,0.31%,,,,,,,,,,,,,
01-12-16,0.31%,,,,,,,,,,,,,
02-12-16,0.30%,,,,,,,,,,,,,
05-12-16,0.30%,,,,,,,,,,,,,
06-12-16,0.31%,,,,,,,,,,,,,
07-12-16,0.30%,,,,,,,,,,,,,
08-12-16,0.30%,,,,,,,,,,,,,
09-12-16,0.30%,,,,,,,,,,,,,
12-12-16,0.31%,,,,,,,,,,,,,
13-12-16,0.31%,,,,,,,,,,,,,
14-12-16,0.30%,,,,,,,,,,,,,
15-12-16,0.31%,,,,,,,,,,,,,
16-12-16,0.32%,,,,,,,,,,,,,
19-12-16,0.31%,,,,,,,,,,,,,
20-12-16,0.32%,,,,,,,,,,,,,
21-12-16,0.31%,,,,,,,,,,,,,
22-12-16,0.31%,,,,,,,,,,,,,
23-12-16,0.32%,,,,,,,,,,,,,
26-12-16,0.31%,,,,,,,,,,,,,
27-12-16,0.31%,,,,,,,,,,,,,
28-12-16,0.31%,,,,,,,,,,,,,
29-12-16,0.32%,,,,,,,,,,,,,
30-12-16,0.32%,,,,,,,,,,,,,
03-01-17,0.33%,,,,,,,,,,,,,
04-01-17,0.33%,,,,,,,,,,,,,
05-01-17,0.32%,,,,,,,,,,,,,
06-01-17,0.31%,,,,,,,,,,,,,
09-01-17,0.32%,,,,,,,,,,,,,
10-01-17,0.29%,,,,,,,,,,,,,
11-01-17,0.29%,,,,,,,,,,,,,
12-01-17,0.30%,,,,,,,,,,,,,
13-01-17,0.30%,,,,,,,,,,,,,
16-01-17,0.30%,,,,,,,,,,,,,
17-01-17,0.30%,,,,,,,,,,,,,
18-01-17,0.30%,,,,,,,,,,,,,
19-01-17,0.31%,,,,,,,,,,,,,
20-01-17,0.31%,,,,,,,,,,,,,
23-01-17,0.31%,,,,,,,,,,,,,
24-01-17,0.30%,,,,,,,,,,,,,
25-01-17,0.33%,,,,,,,,,,,,,
26-01-17,0.33%,,,,,,,,,,,,,
27-01-17,0.33%,,,,,,,,,,,,,
30-01-17,0.33%,,,,,,,,,,,,,
31-01-17,0.33%,,,,,,,,,,,,,
01-02-17,0.33%,,,,,,,,,,,,,
02-02-17,0.33%,,,,,,,,,,,,,
03-02-17,0.33%,,,,,,,,,,,,,
06-02-17,0.34%,,,,,,,,,,,,,
07-02-17,0.35%,,,,,,,,,,,,,
08-02-17,0.35%,,,,,,,,,,,,,
09-02-17,0.35%,,,,,,,,,,,,,
10-02-17,0.35%,,,,,,,,,,,,,
13-02-17,0.35%,,,,,,,,,,,,,
14-02-17,0.35%,,,,,,,,,,,,,
15-02-17,0.35%,,,,,,,,,,,,,
16-02-17,0.35%,,,,,,,,,,,,,
17-02-17,0.35%,,,,,,,,,,,,,
20-02-17,0.35%,,,,,,,,,,,,,
21-02-17,0.35%,,,,,,,,,,,,,
22-02-17,0.34%,,,,,,,,,,,,,
23-02-17,0.33%,,,,,,,,,,,,,
24-02-17,0.32%,,,,,,,,,,,,,
27-02-17,0.31%,,,,,,,,,,,,,
28-02-17,0.31%,,,,,,,,,,,,,
01-03-17,0.33%,,,,,,,,,,,,,
02-03-17,0.32%,,,,,,,,,,,,,
03-03-17,0.30%,,,,,,,,,,,,,
06-03-17,0.30%,,,,,,,,,,,,,
07-03-17,0.30%,,,,,,,,,,,,,
08-03-17,0.30%,,,,,,,,,,,,,
09-03-17,0.31%,,,,,,,,,,,,,
10-03-17,0.31%,,,,,,,,,,,,,
13-03-17,0.31%,,,,,,,,,,,,,
14-03-17,0.31%,,,,,,,,,,,,,
15-03-17,0.32%,,,,,,,,,,,,,
16-03-17,0.31%,,,,,,,,,,,,,
17-03-17,0.31%,,,,,,,,,,,,,
20-03-17,0.31%,,,,,,,,,,,,,
21-03-17,0.32%,,,,,,,,,,,,,
22-03-17,0.32%,,,,,,,,,,,,,
23-03-17,0.31%,,,,,,,,,,,,,
24-03-17,0.32%,,,,,,,,,,,,,
27-03-17,0.31%,,,,,,,,,,,,,
28-03-17,0.32%,,,,,,,,,,,,,
29-03-17,0.32%,,,,,,,,,,,,,
30-03-17,0.33%,,,,,,,,,,,,,
31-03-17,0.35%,,,,,,,,,,,,,
03-04-17,0.38%,,,,,,,,,,,,,
04-04-17,0.37%,,,,,,,,,,,,,
05-04-17,0.37%,,,,,,,,,,,,,
06-04-17,0.37%,,,,,,,,,,,,,
07-04-17,0.36%,,,,,,,,,,,,,
10-04-17,0.36%,,,,,,,,,,,,,
11-04-17,0.35%,,,,,,,,,,,,,
12-04-17,0.34%,,,,,,,,,,,,,
13-04-17,0.35%,,,,,,,,,,,,,
14-04-17,0.35%,,,,,,,,,,,,,
17-04-17,0.35%,,,,,,,,,,,,,
18-04-17,0.35%,,,,,,,,,,,,,
19-04-17,0.34%,,,,,,,,,,,,,
20-04-17,0.34%,,,,,,,,,,,,,
21-04-17,0.34%,,,,,,,,,,,,,
24-04-17,0.34%,,,,,,,,,,,,,
25-04-17,0.35%,,,,,,,,,,,,,
26-04-17,0.35%,,,,,,,,,,,,,
27-04-17,0.36%,,,,,,,,,,,,,
28-04-17,0.36%,,,,,,,,,,,,,
01-05-17,0.36%,,,,,,,,,,,,,
02-05-17,0.36%,,,,,,,,,,,,,
03-05-17,0.36%,,,,,,,,,,,,,
04-05-17,0.36%,,,,,,,,,,,,,
05-05-17,0.36%,,,,,,,,,,,,,
08-05-17,0.37%,,,,,,,,,,,,,
09-05-17,0.37%,,,,,,,,,,,,,
10-05-17,0.38%,,,,,,,,,,,,,
11-05-17,0.39%,,,,,,,,,,,,,
12-05-17,0.38%,,,,,,,,,,,,,
15-05-17,0.38%,,,,,,,,,,,,,
16-05-17,0.39%,,,,,,,,,,,,,
17-05-17,0.39%,,,,,,,,,,,,,
18-05-17,0.39%,,,,,,,,,,,,,
19-05-17,0.39%,,,,,,,,,,,,,
22-05-17,0.39%,,,,,,,,,,,,,
23-05-17,0.38%,,,,,,,,,,,,,
24-05-17,0.39%,,,,,,,,,,,,,
25-05-17,0.39%,,,,,,,,,,,,,
26-05-17,0.38%,,,,,,,,,,,,,
29-05-17,0.38%,,,,,,,,,,,,,
30-05-17,0.38%,,,,,,,,,,,,,
31-05-17,0.38%,,,,,,,,,,,,,
01-06-17,0.38%,,,,,,,,,,,,,
02-06-17,0.38%,,,,,,,,,,,,,
05-06-17,0.38%,,,,,,,,,,,,,
06-06-17,0.38%,,,,,,,,,,,,,
07-06-17,0.40%,,,,,,,,,,,,,
08-06-17,0.41%,,,,,,,,,,,,,
09-06-17,0.40%,,,,,,,,,,,,,
12-06-17,0.40%,,,,,,,,,,,,,
13-06-17,0.41%,,,,,,,,,,,,,
14-06-17,0.40%,,,,,,,,,,,,,
15-06-17,0.40%,,,,,,,,,,,,,
16-06-17,0.40%,,,,,,,,,,,,,
19-06-17,0.44%,,,,,,,,,,,,,
20-06-17,0.42%,,,,,,,,,,,,,
21-06-17,0.42%,,,,,,,,,,,,,
22-06-17,0.42%,,,,,,,,,,,,,
23-06-17,0.41%,,,,,,,,,,,,,
26-06-17,0.42%,,,,,,,,,,,,,
27-06-17,0.41%,,,,,,,,,,,,,
28-06-17,0.41%,,,,,,,,,,,,,
29-06-17,0.40%,,,,,,,,,,,,,
30-06-17,0.41%,,,,,,,,,,,,,
03-07-17,0.42%,,,,,,,,,,,,,
04-07-17,0.41%,,,,,,,,,,,,,
05-07-17,0.43%,,,,,,,,,,,,,
06-07-17,0.44%,,,,,,,,,,,,,
07-07-17,0.43%,,,,,,,,,,,,,
10-07-17,0.43%,,,,,,,,,,,,,
11-07-17,0.42%,,,,,,,,,,,,,
12-07-17,0.41%,,,,,,,,,,,,,
13-07-17,0.41%,,,,,,,,,,,,,
14-07-17,0.41%,,,,,,,,,,,,,
17-07-17,0.41%,,,,,,,,,,,,,
18-07-17,0.40%,,,,,,,,,,,,,
19-07-17,0.41%,,,,,,,,,,,,,
20-07-17,0.40%,,,,,,,,,,,,,
21-07-17,0.39%,,,,,,,,,,,,,
