"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2020","346.29","345.34","346.91","344.17","112.18M","0.30%"
"12/28/2020","345.24","343.69","345.24","342.65","103.93M","0.52%"
"12/25/2020","343.47","340.01","344.45","340.01","65.36M","1.06%"
"12/24/2020","339.86","337.03","339.86","337.03","83.19M","0.88%"
"12/23/2020","336.91","336.22","337.34","336.11","81.07M","0.26%"
"12/22/2020","336.04","342.96","343.40","336.04","147.46M","-2.03%"
"12/21/2020","343.01","343.27","343.90","339.86","106.89M","-0.10%"
"12/18/2020","343.36","345.44","347.09","343.36","163.41M","-0.50%"
"12/17/2020","345.09","343.48","345.60","342.69","95.95M","0.54%"
"12/16/2020","343.24","335.61","343.57","335.61","93.08M","2.29%"
"12/15/2020","335.55","337.41","338.13","334.61","81.79M","-0.55%"
"12/14/2020","337.42","334.81","337.58","334.58","116.58M","0.82%"
"12/11/2020","334.66","335.12","336.43","331.52","88.06M","-0.09%"
"12/10/2020","334.97","332.31","335.30","331.48","97.77M","0.48%"
"12/09/2020","333.36","337.02","337.02","331.41","165.71M","-1.24%"
"12/08/2020","337.55","346.54","346.54","335.81","198.38M","-2.80%"
"12/07/2020","347.26","343.50","347.72","343.50","121.91M","1.20%"
"12/04/2020","343.14","342.63","345.42","341.53","128.64M","0.17%"
"12/03/2020","342.56","347.22","347.22","341.75","226.50M","-1.40%"
"12/02/2020","347.43","350.74","350.74","346.71","224.73M","-1.04%"
"12/01/2020","351.07","351.20","352.53","348.48","318.82M","-0.04%"
"11/30/2020","351.22","351.20","354.53","351.20","270.37M","0.51%"
"11/27/2020","349.44","344.61","349.44","344.34","207.51M","1.56%"
"11/26/2020","344.08","338.45","344.08","338.45","122.31M","1.45%"
"11/25/2020","339.17","335.84","339.85","335.84","131.64M","1.04%"
"11/24/2020","335.68","335.08","335.78","334.19","80.36M","0.21%"
"11/23/2020","334.96","331.24","334.96","331.24","67.46M","1.26%"
"11/20/2020","330.79","331.43","331.81","330.16","40.59M","-0.18%"
"11/19/2020","331.39","330.99","331.56","329.42","57.99M","0.22%"
"11/18/2020","330.65","330.36","330.87","329.84","51.39M","-0.03%"
"11/17/2020","330.74","329.92","330.74","328.87","58.63M","0.24%"
"11/16/2020","329.96","330.14","330.82","329.47","53.48M","0.01%"
"11/13/2020","329.92","330.50","330.50","328.81","60.32M","-0.20%"
"11/12/2020","330.57","332.54","332.73","329.24","62.16M","-0.54%"
"11/11/2020","332.36","328.48","332.41","328.48","66.21M","1.21%"
"11/10/2020","328.38","326.75","328.99","326.75","69.09M","0.57%"
"11/09/2020","326.52","325.28","327.39","325.28","60.96M","0.51%"
"11/06/2020","324.85","325.25","326.01","324.70","40.45M","-0.13%"
"11/05/2020","325.28","325.20","326.29","324.94","41.31M","0.06%"
"11/04/2020","325.07","325.24","325.58","323.06","55.17M","0.00%"
"11/03/2020","325.07","323.91","325.59","323.91","46.59M","0.44%"
"11/02/2020","323.65","322.78","324.10","321.60","57.12M","0.39%"
"10/30/2020","322.38","326.22","326.64","322.38","61.43M","-1.13%"
"10/29/2020","326.08","326.19","326.19","323.34","54.60M","-0.27%"
"10/28/2020","326.97","329.43","329.79","326.21","62.77M","-0.76%"
"10/27/2020","329.46","329.38","329.76","328.43","76.97M","-0.10%"
"10/26/2020","329.78","329.51","330.44","328.88","48.50M","0.03%"
"10/23/2020","329.69","330.94","331.27","329.03","48.43M","-0.40%"
"10/22/2020","331.02","329.32","331.02","328.24","95.54M","0.49%"
"10/21/2020","329.40","328.12","329.40","327.74","93.24M","0.32%"
"10/20/2020","328.34","328.85","329.01","326.88","97.64M","-0.18%"
"10/19/2020","328.93","324.93","328.93","324.92","56.17M","1.27%"
"10/16/2020","324.81","325.33","326.84","324.57","58.98M","-0.16%"
"10/15/2020","325.33","328.53","328.53","324.02","56.58M","-0.91%"
"10/14/2020","328.33","327.35","329.07","327.34","59.98M","0.29%"
"10/13/2020","327.37","329.47","330.40","325.71","65.13M","-0.70%"
"10/12/2020","329.67","330.40","331.03","328.97","75.74M","-0.23%"
"10/08/2020","330.43","328.07","330.43","328.07","99.06M","0.83%"
"10/07/2020","327.72","326.40","327.72","325.28","95.95M","0.46%"
"10/06/2020","326.23","323.90","326.23","323.90","77.24M","0.80%"
"10/05/2020","323.64","322.53","324.33","321.90","50.35M","0.34%"
"09/30/2020","322.53","323.06","323.62","321.98","39.00M","-0.19%"
"09/29/2020","323.16","323.17","325.93","322.12","79.39M","0.00%"
"09/28/2020","323.15","316.57","323.44","316.57","82.81M","2.11%"
"09/25/2020","316.46","318.51","321.83","313.58","101.13M","-0.66%"
"09/24/2020","318.56","326.90","326.90","318.32","118.28M","-2.92%"
"09/23/2020","328.15","333.81","334.65","327.62","109.06M","-1.75%"
"09/22/2020","333.99","337.35","337.35","332.28","119.64M","-1.00%"
"09/21/2020","337.38","333.07","338.03","333.03","130.85M","1.31%"
"09/18/2020","333.01","330.37","333.21","330.37","64.13M","0.81%"
"09/17/2020","330.35","329.65","331.74","329.54","68.82M","0.19%"
"09/16/2020","329.72","328.75","329.95","328.25","95.30M","0.23%"
"09/15/2020","328.97","327.98","328.97","326.54","101.45M","0.29%"
"09/14/2020","328.02","329.12","330.61","327.50","92.61M","-0.17%"
"09/11/2020","328.59","330.65","332.39","328.22","149.35M","-0.54%"
"09/10/2020","330.39","329.46","331.39","329.12","125.47M","0.32%"
"09/09/2020","329.33","328.55","329.33","325.72","91.85M","0.04%"
"09/08/2020","329.21","329.24","331.18","327.57","116.04M","-0.67%"
"09/07/2020","331.44","327.52","334.75","327.52","206.62M","1.25%"
"09/04/2020","327.36","326.33","327.36","322.58","123.41M","0.26%"
"09/03/2020","326.51","326.60","328.76","325.96","89.51M","0.04%"
"09/02/2020","326.39","327.55","328.28","325.73","110.06M","-0.41%"
"09/01/2020","327.73","327.78","329.29","326.43","105.02M","0.00%"
"08/31/2020","327.74","326.38","328.92","326.38","127.28M","1.05%"
"08/28/2020","324.33","323.74","325.71","322.91","99.98M","-0.12%"
"08/27/2020","324.71","324.75","325.92","323.67","111.10M","-0.11%"
"08/26/2020","325.06","324.80","325.60","323.35","94.82M","0.12%"
"08/25/2020","324.67","321.36","325.01","321.36","113.35M","1.12%"
"08/24/2020","321.06","319.72","321.60","319.45","140.96M","0.42%"
"08/21/2020","319.71","312.94","320.32","312.94","130.02M","2.03%"
"08/20/2020","313.34","321.81","322.55","307.79","174.88M","-2.64%"
"08/19/2020","321.83","319.99","323.09","319.95","133.37M","0.62%"
"08/18/2020","319.86","318.45","320.21","317.33","140.27M","0.29%"
"08/17/2020","318.94","312.85","318.95","312.85","181.39M","2.07%"
"08/14/2020","312.47","310.49","312.79","309.62","124.99M","0.62%"
"08/13/2020","310.56","311.40","312.60","309.50","105.58M","-0.23%"
"08/12/2020","311.28","310.66","312.08","310.50","125.27M","0.20%"
"08/11/2020","310.66","310.20","311.88","309.89","88.34M","0.21%"
"08/10/2020","310.02","306.70","310.28","306.70","90.98M","1.08%"
"08/07/2020","306.70","306.89","308.07","305.75","84.17M","0.09%"
"08/06/2020","306.43","305.88","307.39","305.46","67.87M","0.17%"
"08/05/2020","305.90","304.57","305.90","304.57","65.91M","0.27%"
"08/04/2020","305.08","302.68","305.15","302.68","83.15M","0.74%"
"08/03/2020","302.83","304.83","304.83","301.49","76.52M","-0.78%"
"07/31/2020","305.22","305.15","306.63","304.66","56.81M","0.02%"
"07/30/2020","305.17","302.86","305.68","302.86","62.49M","0.54%"
"07/29/2020","303.53","299.35","304.97","299.13","72.28M","1.39%"
"07/28/2020","299.38","303.82","304.35","298.83","76.56M","-1.36%"
"07/27/2020","303.50","306.92","307.01","303.22","69.11M","-1.14%"
"07/24/2020","307.01","311.41","311.41","305.98","73.53M","-1.42%"
"07/23/2020","311.42","310.79","311.46","309.72","82.19M","-0.32%"
"07/22/2020","312.43","311.61","312.90","311.61","56.04M","0.26%"
"07/21/2020","311.62","308.33","312.21","308.33","75.16M","1.18%"
"07/20/2020","307.99","308.90","309.51","306.40","56.70M","-0.34%"
"07/17/2020","309.04","312.08","313.25","308.40","122.85M","-0.90%"
"07/16/2020","311.86","309.54","312.68","309.54","108.14M","0.69%"
"07/15/2020","309.71","307.05","310.05","307.05","97.11M","0.51%"
"07/14/2020","308.13","308.28","310.55","307.44","127.44M","-0.05%"
"07/13/2020","308.28","305.44","308.70","305.44","86.05M","0.80%"
"07/10/2020","305.83","310.70","310.75","305.67","100.08M","-1.72%"
"07/09/2020","311.18","312.28","312.99","309.92","97.94M","-0.37%"
"07/08/2020","312.34","311.37","312.70","311.22","107.14M","0.19%"
"07/07/2020","311.74","313.00","314.88","309.74","94.78M","-0.34%"
"07/06/2020","312.80","306.49","312.95","306.49","103.07M","2.14%"
"07/03/2020","306.25","305.62","306.85","304.93","89.52M","0.22%"
"07/02/2020","305.58","303.16","305.83","303.16","74.05M","0.83%"
"07/01/2020","303.07","301.92","303.70","301.92","51.99M","0.38%"
"06/30/2020","301.93","300.89","302.34","300.89","49.20M","0.35%"
"06/29/2020","300.89","301.98","301.99","299.59","55.13M","-0.46%"
"06/24/2020","302.29","303.01","303.76","302.18","48.25M","-0.22%"
"06/23/2020","302.96","302.38","306.06","301.25","67.71M","0.19%"
"06/22/2020","302.38","297.89","302.75","297.89","106.41M","1.53%"
"06/19/2020","297.81","297.56","298.22","297.45","83.34M","0.08%"
"06/18/2020","297.56","297.97","298.70","297.02","58.70M","-0.14%"
"06/17/2020","297.99","297.99","298.69","297.13","59.75M","-0.01%"
"06/16/2020","298.03","293.52","298.57","293.52","64.29M","1.54%"
"06/15/2020","293.52","294.87","295.56","293.52","42.10M","-0.45%"
"06/12/2020","294.86","296.39","296.39","289.47","67.74M","-0.68%"
"06/11/2020","296.89","302.72","303.72","296.55","85.30M","-1.92%"
"06/10/2020","302.69","303.60","304.23","302.40","80.37M","-0.69%"
"06/09/2020","304.80","304.22","305.45","303.60","62.26M","0.23%"
"06/08/2020","304.10","303.27","304.60","302.95","72.36M","0.27%"
"06/05/2020","303.27","301.77","303.70","301.76","54.44M","0.50%"
"06/04/2020","301.77","301.12","302.83","300.63","63.57M","0.22%"
"06/03/2020","301.12","297.86","301.28","297.86","65.80M","1.10%"
"06/02/2020","297.83","296.55","297.85","296.14","43.04M","0.43%"
"06/01/2020","296.55","292.73","297.65","292.73","82.91M","1.30%"
"05/29/2020","292.75","293.13","293.96","292.44","67.52M","-0.12%"
"05/28/2020","293.09","294.38","296.25","292.37","63.10M","-0.42%"
"05/27/2020","294.33","292.14","294.38","292.14","69.26M","0.85%"
"05/26/2020","291.84","287.36","292.03","287.36","53.81M","1.56%"
"05/25/2020","287.35","284.91","287.59","284.51","41.02M","0.87%"
"05/22/2020","284.87","287.24","287.49","284.73","39.10M","-0.86%"
"05/21/2020","287.34","286.36","287.71","286.36","37.16M","0.34%"
"05/20/2020","286.36","287.98","288.11","285.62","33.34M","-0.56%"
"05/19/2020","287.98","284.85","287.98","284.85","57.71M","1.10%"
"05/18/2020","284.85","284.34","286.27","283.70","41.05M","0.17%"
"05/15/2020","284.38","284.41","285.79","282.08","43.65M","0.07%"
"05/14/2020","284.17","289.54","289.54","284.17","48.97M","-1.86%"
"05/13/2020","289.55","289.73","289.73","288.13","40.53M","-0.07%"
"05/12/2020","289.75","290.49","290.76","288.90","52.81M","-0.28%"
"05/11/2020","290.56","289.04","291.48","289.04","90.96M","0.49%"
"05/08/2020","289.13","290.60","292.11","289.04","82.44M","-0.40%"
"05/07/2020","290.29","286.94","290.78","286.90","88.15M","1.17%"
"05/06/2020","286.94","288.07","288.63","286.10","52.19M","-0.41%"
"05/05/2020","288.11","287.83","289.61","286.78","58.01M","0.08%"
"05/04/2020","287.87","292.60","292.60","286.23","63.83M","-1.63%"
"04/30/2020","292.65","287.91","292.72","287.91","86.67M","1.70%"
"04/29/2020","287.76","281.12","288.22","281.12","86.49M","2.37%"
"04/28/2020","281.09","278.43","281.63","278.43","67.64M","0.96%"
"04/27/2020","278.43","271.32","278.89","271.32","61.27M","2.64%"
"04/24/2020","271.28","271.34","271.87","270.61","26.40M","-0.03%"
"04/23/2020","271.37","269.82","272.40","269.54","34.31M","0.59%"
"04/22/2020","269.79","268.69","270.02","265.07","34.21M","0.38%"
"04/21/2020","268.76","276.48","276.49","267.91","58.43M","-2.79%"
"04/20/2020","276.48","276.03","277.39","275.81","32.27M","0.18%"
"04/17/2020","275.98","274.51","279.89","274.51","62.20M","0.58%"
"04/16/2020","274.39","275.68","275.68","272.25","44.44M","-0.49%"
"04/15/2020","275.74","271.45","276.67","271.45","61.78M","1.58%"
"04/14/2020","271.45","267.20","271.45","267.14","54.81M","1.58%"
"04/13/2020","267.24","268.34","268.64","266.94","52.67M","-0.41%"
"04/10/2020","268.34","263.27","268.46","263.27","96.53M","1.93%"
"04/09/2020","263.26","262.15","264.25","262.09","63.81M","0.47%"
"04/08/2020","262.04","257.91","262.04","257.91","54.74M","1.60%"
"04/07/2020","257.91","255.40","258.30","255.40","47.05M","1.00%"
"04/06/2020","255.36","255.11","255.42","251.86","43.34M","0.10%"
"04/01/2020","255.11","256.07","256.53","254.38","38.20M","-0.37%"
"03/31/2020","256.06","251.59","256.06","251.59","47.39M","1.78%"
"03/30/2020","251.59","250.67","251.68","245.06","39.56M","0.34%"
"03/27/2020","250.74","249.93","254.28","249.93","71.43M","0.36%"
"03/26/2020","249.83","248.47","250.13","246.28","54.51M","0.62%"
"03/25/2020","248.29","237.30","248.71","237.30","73.91M","4.71%"
"03/24/2020","237.12","228.74","239.10","228.74","54.16M","3.67%"
"03/23/2020","228.73","230.56","230.56","222.39","48.10M","-0.88%"
"03/20/2020","230.76","219.66","232.74","219.66","76.56M","5.03%"
"03/19/2020","219.71","238.24","238.24","217.63","141.30M","-7.84%"
"03/18/2020","238.41","242.03","242.03","236.58","81.59M","-1.51%"
"03/17/2020","242.06","250.47","250.47","240.92","84.10M","-3.51%"
"03/16/2020","250.87","255.66","256.04","250.15","71.52M","-1.89%"
"03/13/2020","255.70","266.35","266.35","245.81","140.88M","-4.13%"
"03/12/2020","266.71","277.12","277.12","265.22","102.79M","-3.78%"
"03/11/2020","277.18","278.93","280.39","276.78","35.40M","-0.60%"
"03/10/2020","278.84","277.45","278.84","273.10","63.35M","0.49%"
"03/09/2020","277.49","284.46","284.46","276.92","67.00M","-2.43%"
"03/06/2020","284.41","287.87","287.87","283.93","27.39M","-1.20%"
"03/05/2020","287.87","283.93","287.87","283.93","29.20M","1.39%"
"03/04/2020","283.93","283.87","283.93","282.69","31.57M","0.02%"
"03/03/2020","283.87","281.66","285.89","281.66","34.45M","0.79%"
"03/02/2020","281.64","284.01","284.57","279.28","64.06M","-0.89%"
"02/27/2020","284.18","287.36","287.77","283.57","61.46M","-1.11%"
"02/26/2020","287.37","287.58","287.58","286.46","33.93M","-0.07%"
"02/25/2020","287.57","288.00","288.00","284.76","43.34M","-0.18%"
"02/24/2020","288.10","292.06","292.07","287.93","48.86M","-1.37%"
"02/21/2020","292.10","293.71","293.86","292.10","33.94M","-0.55%"
"02/20/2020","293.71","293.54","294.93","293.31","27.91M","-0.17%"
"02/19/2020","294.22","291.81","294.72","291.78","29.85M","0.84%"
"02/18/2020","291.78","291.90","292.30","291.57","28.01M","-0.04%"
"02/17/2020","291.90","292.69","292.69","291.47","29.59M","-0.28%"
"02/14/2020","292.73","292.33","293.01","292.33","36.61M","0.14%"
"02/13/2020","292.33","292.26","293.96","292.18","43.21M","0.02%"
"02/12/2020","292.26","290.40","292.31","290.05","40.44M","0.65%"
"02/11/2020","290.36","289.90","291.08","289.88","50.88M","0.16%"
"02/10/2020","289.91","292.04","292.04","288.53","37.25M","-0.73%"
"02/07/2020","292.05","295.28","295.28","291.51","44.01M","-1.14%"
"02/06/2020","295.41","292.02","295.41","292.02","48.46M","1.20%"
"02/05/2020","291.92","293.06","293.98","291.56","55.01M","-0.40%"
"02/04/2020","293.10","291.06","294.05","290.61","48.68M","0.69%"
"02/03/2020","291.09","298.09","298.09","286.43","73.56M","-2.38%"
"01/31/2020","298.20","295.51","300.41","295.51","72.67M","0.92%"
"01/30/2020","295.48","312.10","312.10","295.41","133.19M","-5.71%"
"01/20/2020","313.38","312.44","313.80","312.44","69.92M","0.33%"
"01/17/2020","312.35","311.86","312.56","311.58","92.17M","0.23%"
"01/16/2020","311.64","309.36","312.55","309.30","131.23M","0.71%"
"01/15/2020","309.43","308.77","310.22","308.47","70.85M","0.21%"
"01/14/2020","308.77","309.01","309.92","308.26","51.90M","-0.08%"
"01/13/2020","309.02","308.34","309.34","307.66","54.29M","0.04%"
"01/10/2020","308.91","306.35","308.91","306.33","59.43M","0.86%"
"01/09/2020","306.29","304.66","307.11","304.63","33.33M","0.55%"
"01/08/2020","304.60","306.37","306.47","304.55","41.44M","-0.58%"
"01/07/2020","306.37","304.59","307.00","304.55","42.31M","0.58%"
"01/06/2020","304.59","306.91","306.91","304.18","41.73M","-0.76%"
"01/03/2020","306.91","307.95","308.81","306.03","44.88M","-0.34%"
"01/02/2020","307.96","307.09","308.26","307.09","47.21M","0.28%"
"12/31/2019","307.09","307.41","307.63","306.74","51.60M","-0.10%"
"12/30/2019","307.39","306.64","308.29","306.64","78.62M","0.25%"
"12/27/2019","306.62","305.55","306.66","305.55","55.55M","0.35%"
"12/26/2019","305.55","305.27","305.85","304.84","48.89M","0.09%"
"12/25/2019","305.28","304.31","305.50","304.23","41.67M","0.34%"
"12/24/2019","304.24","303.40","304.78","303.40","70.52M","0.28%"
"12/23/2019","303.40","302.74","304.37","302.74","49.49M","0.22%"
"12/20/2019","302.74","304.59","305.36","302.74","48.19M","-0.61%"
"12/19/2019","304.59","304.26","304.89","303.82","44.45M","0.11%"
"12/18/2019","304.27","302.43","304.48","301.99","50.87M","0.61%"
"12/17/2019","302.43","300.86","302.75","300.86","54.67M","0.51%"
"12/16/2019","300.89","299.39","301.19","298.90","49.14M","0.50%"
"12/13/2019","299.39","300.27","301.10","298.84","53.50M","-0.29%"
"12/12/2019","300.25","301.18","301.57","299.96","55.55M","-0.26%"
"12/11/2019","301.03","301.97","302.61","300.83","85.26M","-0.31%"
"12/10/2019","301.96","301.16","301.96","301.01","65.57M","0.26%"
"12/09/2019","301.17","300.72","301.46","300.61","55.01M","0.17%"
"12/06/2019","300.67","301.41","301.84","300.38","108.49M","-0.24%"
"12/05/2019","301.38","299.03","301.38","299.03","108.86M","0.80%"
"12/04/2019","298.98","298.97","298.98","298.23","66.46M","0.00%"
"12/03/2019","298.99","298.80","299.49","298.42","49.94M","0.06%"
"12/02/2019","298.81","298.38","299.86","297.91","93.59M","0.21%"
"11/29/2019","298.17","298.67","299.59","297.59","62.29M","-0.17%"
"11/28/2019","298.67","299.37","300.26","298.47","52.46M","-0.23%"
"11/27/2019","299.37","298.82","299.81","298.81","46.08M","0.18%"
"11/26/2019","298.82","298.37","299.92","298.37","61.00M","0.16%"
"11/25/2019","298.35","297.71","298.43","297.28","43.51M","0.21%"
"11/22/2019","297.71","297.60","298.36","297.08","52.87M","0.03%"
"11/21/2019","297.61","299.61","299.61","296.87","50.02M","-0.67%"
"11/20/2019","299.61","297.78","300.18","297.11","64.59M","0.61%"
"11/19/2019","297.80","296.86","298.22","296.71","58.33M","0.33%"
"11/18/2019","296.82","297.36","298.17","296.36","57.68M","-0.16%"
"11/15/2019","297.31","296.83","298.17","296.83","58.90M","0.19%"
"11/14/2019","296.76","297.36","297.86","296.12","92.41M","-0.23%"
"11/13/2019","297.44","297.13","298.46","296.59","52.13M","0.02%"
"11/12/2019","297.37","296.85","298.20","296.85","77.54M","0.18%"
"11/11/2019","296.83","299.87","300.58","296.58","68.45M","-1.09%"
"11/08/2019","300.09","301.20","301.70","299.73","61.03M","-0.37%"
"11/07/2019","301.21","302.20","303.58","300.93","82.09M","-0.33%"
"11/06/2019","302.20","301.09","302.64","300.59","78.80M","0.35%"
"11/05/2019","301.16","301.80","302.43","300.31","135.16M","-0.03%"
"11/04/2019","301.24","298.14","302.47","298.14","124.87M","0.56%"
"11/01/2019","299.55","300.33","300.74","299.39","40.61M","-0.28%"
"10/31/2019","300.40","301.09","301.78","299.74","57.28M","-0.25%"
"10/30/2019","301.14","299.09","301.64","298.76","69.36M","0.85%"
"10/29/2019","298.59","299.85","301.20","298.53","48.60M","-0.42%"
"10/28/2019","299.86","299.89","300.96","299.12","47.08M","-0.03%"
"10/25/2019","299.94","301.55","301.88","299.58","52.26M","-0.47%"
"10/24/2019","301.36","300.16","301.36","300.16","52.87M","0.40%"
"10/23/2019","300.15","301.55","302.68","299.32","74.48M","-0.47%"
"10/22/2019","301.58","301.27","302.75","300.88","76.00M","0.18%"
"10/21/2019","301.03","296.88","302.28","296.88","126.31M","1.35%"
"10/18/2019","297.01","298.55","299.46","296.68","175.79M","-0.49%"
"10/17/2019","298.47","295.65","300.74","295.65","272.41M","0.99%"
"10/16/2019","295.55","290.72","296.13","290.72","147.81M","1.66%"
"10/15/2019","290.72","289.23","290.96","289.23","124.41M","0.52%"
"10/14/2019","289.23","284.29","289.23","284.29","135.59M","1.77%"
"10/09/2019","284.20","284.30","285.20","284.07","86.29M","-0.06%"
"10/08/2019","284.36","284.10","284.56","283.85","40.10M","0.10%"
"10/07/2019","284.08","283.31","284.83","283.31","41.89M","0.28%"
"10/04/2019","283.30","283.60","284.46","282.87","44.28M","-0.09%"
"10/03/2019","283.56","282.41","283.56","281.39","36.66M","0.36%"
"10/02/2019","282.53","281.47","282.77","281.01","47.09M","-0.71%"
"10/01/2019","284.55","284.70","285.07","283.91","45.65M","-0.05%"
"09/30/2019","284.70","286.91","287.32","283.63","45.90M","0.00%"
"09/27/2019","284.70","286.91","287.32","283.63","45.90M","-0.76%"
"09/26/2019","286.89","288.07","288.99","286.89","57.40M","-0.42%"
"09/25/2019","288.11","288.51","288.65","287.58","45.39M","-0.13%"
"09/24/2019","288.49","289.42","289.52","288.34","41.31M","-0.34%"
"09/23/2019","289.48","288.40","290.03","288.37","78.98M","0.36%"
"09/20/2019","288.44","287.08","289.35","287.02","67.06M","0.48%"
"09/19/2019","287.06","287.94","288.64","286.75","25.94M","-0.31%"
"09/18/2019","287.94","285.54","288.86","285.52","46.93M","0.84%"
"09/17/2019","285.54","285.99","286.42","284.92","36.20M","-0.13%"
"09/16/2019","285.92","285.07","285.92","285.01","33.52M","0.30%"
"09/12/2019","285.06","283.55","285.06","283.55","26.48M","0.53%"
"09/11/2019","283.55","285.49","285.49","282.89","44.53M","-0.68%"
"09/10/2019","285.49","286.32","286.44","284.92","39.20M","-0.29%"
"09/09/2019","286.32","286.56","287.33","285.97","36.99M","-0.11%"
"09/06/2019","286.64","287.65","288.67","286.36","43.64M","-0.34%"
"09/05/2019","287.62","287.37","288.36","287.22","39.20M","0.10%"
"09/04/2019","287.34","283.85","287.79","283.83","36.13M","1.23%"
"09/03/2019","283.85","284.02","284.94","283.68","42.40M","-0.05%"
"09/02/2019","284.00","283.01","284.04","283.01","41.03M","0.35%"
"08/30/2019","283.01","281.20","283.01","281.20","36.34M","0.64%"
"08/29/2019","281.20","281.68","282.55","280.94","27.58M","-0.61%"
"08/28/2019","282.92","281.44","282.94","281.44","37.52M","0.51%"
"08/27/2019","281.49","282.78","284.06","281.49","48.24M","-0.84%"
"08/26/2019","283.88","285.80","285.80","283.72","32.88M","-0.88%"
"08/23/2019","286.39","286.10","287.07","285.94","36.18M","0.10%"
"08/22/2019","286.11","286.06","287.52","286.00","37.08M","0.02%"
"08/21/2019","286.04","285.23","286.75","284.62","33.46M","0.28%"
"08/20/2019","285.23","284.91","286.19","284.85","43.43M","0.11%"
"08/19/2019","284.91","284.24","285.17","284.24","44.44M","0.23%"
"08/16/2019","284.27","282.99","284.86","282.99","52.52M","0.45%"
"08/15/2019","282.99","283.82","283.82","280.72","41.82M","-0.37%"
"08/14/2019","284.05","283.83","285.32","283.76","58.83M","0.08%"
"08/13/2019","283.83","284.82","285.27","283.62","44.55M","-0.36%"
"08/12/2019","284.86","283.00","285.03","282.77","46.08M","0.62%"
"08/09/2019","283.10","280.87","283.12","280.87","40.21M","0.00%"
"08/08/2019","283.10","280.87","283.12","280.87","40.21M","0.51%"
"08/07/2019","281.66","281.70","283.38","281.19","41.67M","-0.04%"
"08/06/2019","281.77","282.71","282.71","277.54","50.13M","-0.48%"
"08/05/2019","283.14","284.12","284.61","282.95","66.54M","-0.51%"
"08/02/2019","284.58","285.64","285.64","283.78","50.26M","-0.37%"
"08/01/2019","285.64","286.75","286.75","284.88","32.27M","-0.63%"
"07/31/2019","287.44","288.58","288.62","286.24","41.11M","-0.46%"
"07/30/2019","288.76","290.10","290.41","288.28","45.82M","-0.46%"
"07/29/2019","290.10","290.18","290.57","289.57","32.97M","-0.10%"
"07/26/2019","290.38","289.82","290.48","289.38","27.70M","0.19%"
"07/25/2019","289.82","290.20","290.36","289.38","34.90M","-0.32%"
"07/24/2019","290.76","292.79","293.56","290.27","46.13M","-0.70%"
"07/23/2019","292.80","294.70","295.03","292.80","37.15M","-0.64%"
"07/22/2019","294.69","295.50","296.41","294.69","38.84M","-0.27%"
"07/19/2019","295.50","295.33","296.11","295.18","31.41M","0.12%"
"07/18/2019","295.16","294.65","295.19","294.31","39.75M","0.07%"
"07/17/2019","294.96","294.36","296.10","294.21","40.78M","0.08%"
"07/16/2019","294.72","294.26","295.21","293.94","47.75M","-0.44%"
"07/15/2019","296.01","296.35","297.03","295.50","46.92M","-0.11%"
"07/12/2019","296.34","297.09","297.47","296.09","30.69M","-0.26%"
"07/11/2019","297.11","297.73","297.74","296.31","35.54M","-0.20%"
"07/10/2019","297.71","296.22","298.73","295.60","44.16M","0.48%"
"07/09/2019","296.29","295.09","296.30","294.38","45.44M","0.41%"
"07/08/2019","295.09","296.15","296.19","293.86","39.36M","-0.37%"
"07/05/2019","296.19","296.52","296.93","295.97","41.65M","-0.11%"
"07/04/2019","296.52","295.18","297.03","295.18","41.81M","0.24%"
"07/03/2019","295.80","297.28","297.54","294.74","39.84M","-0.77%"
"07/02/2019","298.09","298.66","298.87","297.20","49.21M","-0.79%"
"07/01/2019","300.45","299.78","301.69","299.01","56.90M","0.25%"
"06/28/2019","299.71","301.17","301.72","299.47","46.45M","-0.48%"
"06/27/2019","301.16","301.46","302.32","300.76","51.14M","-0.16%"
"06/26/2019","301.65","302.43","303.19","301.05","66.59M","-0.29%"
"06/25/2019","302.54","301.62","304.05","301.62","55.44M","0.30%"
"06/24/2019","301.63","300.88","302.31","300.30","41.50M","0.26%"
"06/21/2019","300.86","301.50","302.13","299.47","62.44M","-0.21%"
"06/20/2019","301.48","298.43","301.54","298.42","45.71M","1.02%"
"06/19/2019","298.45","293.51","298.96","293.51","49.98M","1.69%"
"06/18/2019","293.48","293.25","294.41","293.10","38.82M","0.08%"
"06/17/2019","293.24","291.38","293.68","291.38","36.03M","0.59%"
"06/14/2019","291.51","291.05","292.16","291.05","41.83M","0.21%"
"06/13/2019","290.89","292.06","292.06","290.33","54.30M","-0.40%"
"06/12/2019","292.06","292.59","292.91","291.10","44.76M","-0.21%"
"06/11/2019","292.67","292.55","294.40","292.55","69.48M","0.04%"
"06/10/2019","292.55","290.92","292.99","290.90","45.42M","0.57%"
"06/06/2019","290.88","291.84","292.04","290.55","42.74M","-0.35%"
"06/05/2019","291.89","292.71","294.65","291.64","50.94M","-0.28%"
"06/04/2019","292.72","294.12","294.82","292.44","55.08M","-0.49%"
"06/03/2019","294.17","294.27","294.27","292.88","60.08M","-0.06%"
"05/31/2019","294.34","292.71","295.55","292.71","86.33M","0.56%"
"05/30/2019","292.71","290.66","292.80","290.59","74.87M","0.71%"
"05/29/2019","290.66","290.45","292.80","289.80","99.01M","0.14%"
