"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2021","172.89","171.28","172.95","170.88","210.24M","1.05%"
"01/12/2021","171.10","168.39","171.10","165.90","226.27M","0.87%"
"01/11/2021","169.62","170.72","170.72","168.45","169.72M","-1.36%"
"01/08/2021","171.96","173.61","173.61","169.04","307.99M","-1.09%"
"01/07/2021","173.85","173.45","173.85","170.19","286.02M","-0.37%"
"01/06/2021","174.49","179.22","179.24","174.36","258.78M","-2.59%"
"01/05/2021","179.13","180.92","180.92","178.54","477.86M","-1.18%"
"01/04/2021","181.27","184.23","184.23","180.55","302.73M","-2.89%"
"12/31/2020","186.67","187.93","188.17","185.72","298.78M","-0.56%"
"12/30/2020","187.72","187.45","188.42","186.47","364.54M","-0.01%"
"12/29/2020","187.73","186.09","187.73","184.63","624.04M","1.19%"
"12/28/2020","185.53","184.38","186.35","183.47","254.78M","1.08%"
"12/24/2020","183.54","183.94","184.11","182.65","175.62M","0.01%"
"12/23/2020","183.53","181.53","184.10","181.01","187.14M","1.15%"
"12/22/2020","181.45","184.62","184.62","180.15","265.82M","-2.13%"
"12/21/2020","185.40","186.01","186.68","184.01","536.51M","-0.23%"
"12/18/2020","185.83","188.98","188.98","184.42","400.56M","-1.58%"
"12/17/2020","188.81","188.79","188.96","186.10","441.79M","0.17%"
"12/16/2020","188.49","182.69","188.49","182.69","646.89M","3.82%"
"12/15/2020","181.55","181.70","182.22","179.69","213.31M","-0.53%"
"12/14/2020","182.51","182.53","183.98","181.63","274.90M","0.29%"
"12/11/2020","181.98","181.40","182.42","181.02","230.41M","0.41%"
"12/10/2020","181.24","181.05","181.81","180.49","232.01M","0.40%"
"12/09/2020","180.51","180.92","181.62","180.04","370.91M","0.46%"
"12/08/2020","179.68","183.02","183.32","179.58","441.04M","-1.21%"
"12/07/2020","181.88","182.45","182.48","181.34","1.01B","0.23%"
"12/04/2020","181.47","181.33","181.55","179.46","438.26M","0.33%"
"12/03/2020","180.87","177.76","180.87","177.64","1.04B","2.01%"
"12/02/2020","177.30","176.89","177.30","175.39","283.73M","0.38%"
"12/01/2020","176.63","172.04","176.63","172.03","313.07M","2.55%"
"11/30/2020","172.24","174.52","175.01","172.24","229.51M","-0.91%"
"11/27/2020","173.83","174.73","175.13","173.62","286.98M","-0.10%"
"11/26/2020","174.00","169.45","174.00","169.26","194.14M","2.99%"
"11/25/2020","168.95","170.26","170.83","168.95","153.05M","-0.51%"
"11/24/2020","169.82","172.94","172.95","169.38","149.86M","-1.88%"
"11/23/2020","173.08","173.58","173.75","172.18","139.32M","-0.07%"
"11/20/2020","173.20","170.54","173.41","170.54","242.53M","1.69%"
"11/19/2020","170.32","169.93","170.93","169.12","156.39M","0.22%"
"11/18/2020","169.94","170.68","170.86","169.15","229.17M","-0.36%"
"11/17/2020","170.56","169.27","170.80","168.30","187.65M","1.07%"
"11/16/2020","168.76","167.06","169.34","166.89","208.52M","1.44%"
"11/13/2020","166.36","166.62","166.94","165.87","156.68M","-0.13%"
"11/12/2020","166.57","166.38","167.14","165.52","155.85M","0.12%"
"11/11/2020","166.37","166.43","167.39","165.53","187.05M","0.17%"
"11/10/2020","166.08","165.00","166.08","163.58","141.33M","0.85%"
"11/09/2020","164.68","165.88","166.27","162.52","137.83M","-0.16%"
"11/06/2020","164.95","164.07","165.55","162.45","135.14M","0.79%"
"11/05/2020","163.66","157.78","163.67","157.77","270.95M","4.30%"
"11/04/2020","156.91","154.63","157.41","154.37","104.00M","1.69%"
"11/03/2020","154.30","151.97","155.06","151.93","94.02M","1.81%"
"11/02/2020","151.55","153.39","153.41","151.02","86.70M","-0.70%"
"10/30/2020","152.62","156.75","156.80","152.62","123.14M","-2.33%"
"10/28/2020","156.26","157.05","157.80","155.93","71.12M","-0.56%"
"10/27/2020","157.14","156.45","157.71","155.90","65.14M","0.45%"
"10/26/2020","156.43","157.48","157.82","155.83","122.39M","-0.54%"
"10/23/2020","157.28","159.13","159.57","156.81","127.94M","-1.01%"
"10/22/2020","158.89","158.58","160.13","158.52","101.50M","0.54%"
"10/21/2020","158.03","160.05","160.21","158.00","153.16M","-1.24%"
"10/20/2020","160.02","160.10","160.57","158.37","152.45M","-0.23%"
"10/19/2020","160.39","160.98","161.27","160.11","129.52M","-0.21%"
"10/16/2020","160.72","161.25","161.61","160.44","106.87M","-0.20%"
"10/15/2020","161.04","160.93","161.67","159.90","63.75M","0.14%"
"10/14/2020","160.81","162.98","163.01","160.53","100.18M","-1.40%"
"10/13/2020","163.09","161.06","163.35","160.43","107.41M","1.10%"
"10/12/2020","161.32","161.52","162.38","161.32","138.48M","-0.24%"
"10/09/2020","161.71","160.94","161.72","160.46","98.94M","-0.09%"
"10/08/2020","161.85","160.12","161.85","160.00","199.65M","1.21%"
"10/07/2020","159.91","160.24","160.93","159.72","295.18M","-0.30%"
"10/06/2020","160.39","160.92","161.66","159.47","131.47M","-0.28%"
"10/05/2020","160.84","158.90","160.98","158.51","115.56M","1.28%"
"10/02/2020","158.81","160.15","160.21","158.21","158.36M","-1.18%"
"10/01/2020","160.71","162.49","162.55","160.32","141.90M","-0.69%"
"09/30/2020","161.83","161.26","162.07","160.03","114.77M","0.62%"
"09/29/2020","160.84","159.67","161.52","158.64","162.22M","1.13%"
"09/28/2020","159.04","157.08","159.21","156.87","99.87M","1.49%"
"09/25/2020","156.70","157.04","157.62","156.43","104.81M","0.01%"
"09/24/2020","156.68","158.38","158.70","156.53","165.76M","-1.28%"
"09/23/2020","158.71","162.66","163.24","158.56","330.46M","-2.33%"
"09/22/2020","162.50","162.17","163.55","161.69","178.99M","-0.28%"
"09/21/2020","162.95","163.71","164.35","162.43","239.13M","-0.94%"
"09/18/2020","164.50","164.73","165.20","163.41","276.23M","-0.20%"
"09/17/2020","164.83","166.29","166.95","163.96","668.62M","-0.18%"
"09/15/2020","165.13","164.66","165.62","163.35","653.24M","1.02%"
"09/14/2020","163.46","160.11","163.66","159.55","528.29M","2.78%"
"09/11/2020","159.04","161.18","161.21","159.04","146.53M","-1.46%"
"09/10/2020","161.39","164.23","164.23","160.02","301.30M","-0.90%"
"09/09/2020","162.85","163.09","163.09","160.33","485.08M","-0.66%"
"09/08/2020","163.93","163.41","164.01","160.71","311.40M","0.39%"
"09/07/2020","163.29","161.48","164.36","161.48","561.78M","1.58%"
"09/04/2020","160.75","160.34","161.06","159.55","166.15M","-0.40%"
"09/03/2020","161.39","163.51","163.64","160.54","287.68M","-1.01%"
"09/02/2020","163.04","161.79","164.20","161.71","309.39M","1.27%"
"09/01/2020","161.00","161.14","162.40","160.28","384.30M","0.42%"
"08/28/2020","160.32","160.91","163.04","160.32","774.77M","0.21%"
"08/27/2020","159.98","159.15","161.54","159.15","711.58M","0.42%"
"08/26/2020","159.31","158.06","159.50","157.40","229.59M","0.89%"
"08/25/2020","157.90","160.01","160.01","157.49","176.09M","-0.92%"
"08/24/2020","159.36","160.56","160.78","159.05","201.21M","-0.43%"
"08/21/2020","160.05","158.52","160.19","158.52","154.01M","1.49%"
"08/19/2020","157.70","158.62","159.48","157.70","149.77M","-0.58%"
"08/18/2020","158.62","158.76","159.27","157.62","115.89M","0.04%"
"08/17/2020","158.55","160.30","160.38","158.46","122.23M","-0.81%"
"08/14/2020","159.84","163.44","163.44","159.84","184.23M","-1.72%"
"08/13/2020","162.64","163.20","163.20","160.55","246.32M","0.11%"
"08/12/2020","162.46","165.14","165.44","161.01","460.19M","-0.53%"
"08/11/2020","163.32","163.81","164.72","162.97","318.51M","-0.09%"
"08/10/2020","163.47","163.04","163.47","160.96","463.03M","1.21%"
"08/08/2020","161.51","162.19","162.32","161.51","346.90M","-0.42%"
"08/07/2020","162.19","163.31","163.51","162.16","346.90M","-0.69%"
"08/06/2020","163.32","162.66","163.39","161.94","296.71M","0.89%"
"08/05/2020","161.88","161.18","163.03","161.08","285.01M","0.33%"
"08/04/2020","161.35","163.48","163.53","160.65","164.15M","-1.08%"
"08/03/2020","163.11","167.95","168.79","163.11","222.75M","-2.80%"
"07/30/2020","167.81","169.55","169.87","167.36","173.08M","-0.83%"
"07/29/2020","169.21","169.35","169.35","167.60","177.55M","0.02%"
"07/28/2020","169.17","168.62","169.59","168.21","345.20M","0.42%"
"07/27/2020","168.47","168.88","168.98","167.33","230.82M","-0.39%"
"07/24/2020","169.13","171.40","171.40","167.86","243.27M","-1.06%"
"07/23/2020","170.94","168.25","172.04","168.03","175.64M","2.01%"
"07/22/2020","167.57","166.46","168.33","166.02","190.69M","1.35%"
"07/21/2020","165.33","165.95","166.94","164.86","246.23M","-0.44%"
"07/20/2020","166.06","169.02","169.33","165.65","264.74M","-1.52%"
"07/17/2020","168.62","165.96","168.68","165.67","200.66M","3.22%"
"07/16/2020","163.36","166.93","166.95","163.36","139.26M","-1.75%"
"07/15/2020","166.27","166.11","166.98","165.44","129.29M","0.43%"
"07/14/2020","165.55","168.77","168.78","164.55","198.10M","-1.97%"
"07/13/2020","168.87","170.05","170.45","167.89","150.55M","-0.48%"
"07/10/2020","169.68","169.30","170.08","168.74","222.01M","0.32%"
"07/09/2020","169.14","170.36","170.61","169.14","358.49M","-0.63%"
"07/08/2020","170.22","169.21","171.34","169.21","185.58M","0.38%"
"07/07/2020","169.57","172.89","172.99","169.57","226.18M","-1.65%"
"07/06/2020","172.41","171.07","172.84","170.28","235.66M","0.96%"
"07/03/2020","170.77","170.58","171.76","170.16","267.62M","0.41%"
"07/02/2020","170.07","172.44","172.44","169.34","193.29M","-0.81%"
"07/01/2020","171.46","171.74","171.74","170.28","161.11M","0.42%"
"06/30/2020","170.75","170.65","172.27","170.32","156.75M","0.55%"
"06/29/2020","169.82","169.08","171.08","167.68","141.38M","1.02%"
"06/26/2020","168.10","170.70","170.83","167.27","170.41M","-0.88%"
"06/25/2020","169.60","169.06","169.76","168.37","177.24M","-0.78%"
"06/24/2020","170.94","170.57","171.34","169.64","291.16M","0.20%"
"06/23/2020","170.60","170.45","170.77","169.07","188.64M","0.29%"
"06/22/2020","170.10","172.08","172.32","169.49","189.03M","-1.04%"
"06/19/2020","171.88","172.79","173.81","171.61","203.04M","-0.56%"
"06/18/2020","172.84","175.91","175.95","172.58","176.99M","-1.78%"
"06/17/2020","175.98","175.29","175.98","172.61","272.75M","1.06%"
"06/16/2020","174.13","174.72","176.08","174.13","226.39M","0.47%"
"06/15/2020","173.32","178.42","178.42","172.03","293.07M","-2.65%"
"06/12/2020","178.03","174.72","178.52","172.92","236.75M","-1.88%"
"06/11/2020","181.45","184.99","185.38","179.93","441.58M","-1.87%"
"06/10/2020","184.90","181.89","184.90","181.89","506.14M","1.85%"
"06/09/2020","181.54","181.17","182.58","180.61","310.26M","1.81%"
"06/05/2020","178.31","181.76","182.97","178.03","538.49M","-1.64%"
"06/04/2020","181.29","178.41","181.29","178.41","268.73M","1.85%"
"06/03/2020","177.99","178.34","179.90","177.45","307.27M","0.11%"
"06/02/2020","177.79","178.69","178.69","176.75","211.61M","-0.38%"
"06/01/2020","178.46","177.12","178.46","175.53","295.25M","-0.17%"
"05/29/2020","178.77","176.47","180.93","176.26","488.21M","1.29%"
"05/28/2020","176.49","176.64","178.08","174.69","210.98M","0.36%"
"05/27/2020","175.85","175.12","176.89","174.98","377.07M","1.71%"
"05/22/2020","172.90","177.79","177.79","172.90","275.99M","-2.85%"
"05/21/2020","177.97","176.55","179.31","176.15","332.30M","0.97%"
"05/20/2020","176.26","175.58","176.26","173.46","373.43M","0.54%"
"05/19/2020","175.32","176.90","179.53","172.05","616.50M","1.11%"
"05/18/2020","173.39","160.47","173.39","160.32","720.77M","8.51%"
"05/15/2020","159.79","159.11","159.80","158.33","240.96M","1.11%"
"05/14/2020","158.04","161.02","161.22","157.89","288.58M","-1.57%"
"05/13/2020","160.56","160.93","161.80","160.03","199.46M","-0.30%"
"05/12/2020","161.05","163.12","163.31","161.05","369.01M","-1.03%"
"05/08/2020","162.72","162.13","164.31","162.13","263.07M","1.11%"
"05/06/2020","160.94","165.18","165.30","160.94","343.59M","-2.37%"
"05/05/2020","164.85","161.09","165.12","161.09","606.42M","2.23%"
"05/04/2020","161.25","159.08","161.25","157.79","391.84M","0.83%"
"04/30/2020","159.93","161.18","163.53","159.93","234.20M","0.06%"
"04/29/2020","159.83","158.06","160.21","157.95","312.68M","1.57%"
"04/28/2020","157.36","157.84","159.48","157.27","228.32M","-0.16%"
"04/27/2020","157.62","157.45","158.22","156.99","120.25M","0.20%"
"04/24/2020","157.31","156.99","158.12","156.08","174.65M","0.24%"
"04/23/2020","156.94","157.53","159.24","156.40","159.85M","0.31%"
"04/22/2020","156.46","155.06","157.49","153.21","258.30M","-0.04%"
"04/21/2020","156.53","161.06","161.08","156.53","193.99M","-2.98%"
"04/20/2020","161.33","161.77","164.34","161.21","286.11M","0.34%"
"04/17/2020","160.79","158.40","161.39","158.40","342.54M","2.56%"
"04/16/2020","156.78","155.10","158.68","155.04","138.28M","0.15%"
"04/15/2020","156.54","156.69","158.29","155.71","259.43M","0.47%"
"04/14/2020","155.81","152.38","156.24","152.38","271.15M","2.81%"
"04/13/2020","151.55","154.52","155.71","151.55","167.91M","-2.12%"
"04/10/2020","154.84","154.23","154.84","152.33","191.50M","0.62%"
"04/09/2020","153.89","154.40","156.40","153.89","246.54M","0.95%"
"04/08/2020","152.44","151.54","157.23","150.40","577.30M","-0.41%"
"04/07/2020","153.07","149.52","153.41","149.29","361.61M","4.36%"
"04/06/2020","146.68","142.28","147.24","141.76","321.26M","3.03%"
"04/03/2020","142.36","142.58","143.66","141.02","170.17M","-0.01%"
"04/02/2020","142.37","138.18","142.37","138.18","202.38M","2.75%"
"04/01/2020","138.56","138.01","141.35","136.67","259.12M","0.50%"
"03/31/2020","137.87","135.90","139.00","135.67","139.60M","2.35%"
"03/30/2020","134.71","137.18","137.78","132.91","155.22M","-2.29%"
"03/27/2020","137.87","137.90","142.96","137.51","292.29M","1.62%"
"03/26/2020","135.67","132.70","135.67","130.46","175.37M","3.91%"
"03/25/2020","130.57","130.53","134.35","126.74","247.31M","4.37%"
"03/24/2020","125.10","125.31","128.98","125.10","154.82M","1.69%"
"03/23/2020","123.02","125.52","126.53","120.91","175.72M","-6.39%"
"03/20/2020","131.42","122.37","133.79","120.97","315.87M","7.80%"
"03/19/2020","121.91","125.17","126.39","113.95","254.01M","-4.59%"
"03/18/2020","127.78","133.80","134.11","125.53","174.56M","-3.09%"
"03/17/2020","131.86","123.56","133.32","120.29","254.43M","-0.46%"
"03/16/2020","132.47","146.95","146.95","132.47","259.53M","-11.84%"
"03/13/2020","150.26","158.12","158.37","144.21","379.29M","-8.82%"
"03/12/2020","164.79","169.69","169.69","164.35","188.72M","-3.42%"
"03/11/2020","170.63","169.46","172.74","169.46","175.25M","1.55%"
"03/10/2020","168.02","165.36","168.68","164.16","211.84M","0.46%"
"03/09/2020","167.25","176.03","176.03","166.80","209.41M","-6.84%"
"03/06/2020","179.53","185.12","185.21","179.53","89.92M","-2.73%"
"03/05/2020","184.56","181.53","184.56","181.45","87.41M","1.97%"
"03/04/2020","180.99","177.86","181.88","176.81","101.65M","1.57%"
"03/03/2020","178.19","180.05","180.74","175.62","116.28M","0.20%"
"03/02/2020","177.83","181.94","181.94","176.21","159.06M","-2.69%"
"02/28/2020","182.75","188.32","188.49","178.47","196.53M","-4.51%"
"02/27/2020","191.39","194.49","194.99","190.80","101.16M","-1.21%"
"02/26/2020","193.73","194.38","195.77","193.13","85.38M","-1.26%"
"02/25/2020","196.21","193.33","197.24","192.30","93.58M","0.72%"
"02/24/2020","194.81","200.61","200.61","192.16","185.01M","-6.07%"
"02/21/2020","207.41","206.92","207.69","205.95","87.79M","-0.21%"
"02/20/2020","207.84","208.80","209.80","207.29","112.59M","-0.67%"
"02/19/2020","209.24","209.08","209.66","208.45","72.18M","-0.09%"
"02/18/2020","209.42","212.19","212.19","209.12","93.52M","-1.21%"
"02/17/2020","211.98","212.63","212.77","210.95","165.58M","-0.26%"
"02/14/2020","212.54","210.91","212.54","209.44","188.08M","0.65%"
"02/13/2020","211.17","204.02","211.17","202.43","205.49M","3.44%"
"02/12/2020","204.15","201.74","204.15","201.32","91.05M","1.11%"
"02/11/2020","201.90","200.66","201.90","200.23","84.82M","0.92%"
"02/10/2020","200.06","202.36","202.36","199.60","87.72M","-1.46%"
"02/07/2020","203.03","202.55","203.08","202.09","91.26M","0.24%"
"02/06/2020","202.54","202.70","203.96","202.09","133.05M","0.09%"
"02/05/2020","202.36","200.51","202.67","199.86","102.66M","1.57%"
"02/04/2020","199.23","196.09","200.32","196.09","119.61M","2.16%"
"02/03/2020","195.02","195.44","196.28","193.48","152.78M","-1.31%"
"01/31/2020","197.61","203.83","204.20","197.39","160.76M","-3.17%"
"01/30/2020","204.07","205.99","206.43","203.72","76.64M","-0.91%"
"01/29/2020","205.95","206.81","207.56","205.12","66.45M","-0.26%"
"01/28/2020","206.49","208.93","208.93","205.08","110.96M","-2.00%"
"01/24/2020","210.71","210.42","210.71","208.56","46.53M","-0.26%"
"01/23/2020","211.26","212.03","212.03","209.54","71.16M","-0.44%"
"01/22/2020","212.20","211.75","212.38","210.60","82.83M","0.07%"
"01/21/2020","212.06","213.17","213.35","211.87","103.60M","-0.23%"
"01/20/2020","212.55","211.76","213.53","211.74","115.28M","0.42%"
"01/17/2020","211.67","210.73","214.69","210.47","177.72M","0.52%"
"01/16/2020","210.58","208.84","210.58","207.74","148.41M","1.05%"
"01/15/2020","208.39","209.13","209.75","207.93","140.04M","-0.20%"
"01/14/2020","208.81","210.17","210.55","208.28","78.25M","-0.24%"
"01/13/2020","209.32","209.95","210.31","208.50","95.08M","-0.21%"
"01/10/2020","209.76","209.92","210.40","208.74","134.83M","0.13%"
"01/09/2020","209.49","209.76","209.99","208.69","90.53M","0.06%"
"01/08/2020","209.36","211.25","211.25","208.81","169.85M","-1.38%"
"01/07/2020","212.28","211.88","212.73","211.13","105.96M","0.35%"
"01/06/2020","211.55","212.33","212.33","210.34","88.94M","-0.47%"
"01/03/2020","212.55","209.98","212.55","209.97","207.16M","1.78%"
"01/02/2020","208.83","209.52","209.76","208.40","157.87M","-0.18%"
"12/31/2019","209.20","208.02","209.57","207.51","89.50M","0.69%"
"12/30/2019","207.77","208.56","210.09","207.77","111.02M","-0.43%"
"12/27/2019","208.67","207.88","209.86","207.60","111.64M","0.51%"
"12/26/2019","207.62","208.73","208.73","207.42","100.06M","-0.38%"
"12/24/2019","208.41","209.88","209.91","208.29","148.74M","-0.63%"
"12/23/2019","209.73","209.59","210.67","208.45","137.35M","-0.68%"
"12/20/2019","211.17","208.23","211.17","208.00","121.72M","1.35%"
"12/19/2019","208.35","211.43","211.48","207.80","146.36M","-1.39%"
"12/18/2019","211.28","211.67","211.67","209.73","201.18M","-0.10%"
"12/17/2019","211.50","210.88","211.50","209.15","150.84M","0.41%"
"12/16/2019","210.63","208.94","211.23","208.72","343.42M","0.86%"
"12/13/2019","208.83","206.92","209.47","206.65","444.36M","1.29%"
"12/12/2019","206.17","204.52","206.75","204.52","147.36M","0.61%"
"12/11/2019","204.92","204.26","205.40","204.14","125.55M","0.47%"
"12/10/2019","203.97","201.81","204.65","201.63","143.66M","1.33%"
"12/09/2019","201.29","202.68","202.68","201.20","139.28M","-0.54%"
"12/06/2019","202.39","201.95","203.34","201.48","132.43M","0.48%"
"12/05/2019","201.43","199.78","201.43","199.24","131.60M","1.71%"
"12/04/2019","198.04","198.27","199.52","196.77","173.15M","-0.75%"
"12/03/2019","199.53","201.53","201.53","199.21","185.23M","-0.94%"
"12/02/2019","201.42","203.62","204.05","201.35","99.87M","-0.87%"
"11/29/2019","203.18","204.16","204.16","201.83","116.20M","-0.48%"
"11/28/2019","204.17","204.48","204.88","203.24","111.02M","-0.19%"
"11/27/2019","204.55","206.26","206.89","203.56","134.56M","-0.27%"
"11/26/2019","205.11","206.17","206.92","203.29","158.16M","-0.95%"
"11/25/2019","207.08","208.29","208.29","205.65","140.92M","-0.42%"
"11/22/2019","207.96","209.80","209.80","207.73","159.06M","-0.74%"
"11/21/2019","209.51","210.42","210.97","209.27","179.66M","-0.40%"
"11/20/2019","210.35","208.21","211.15","208.11","174.44M","0.92%"
"11/19/2019","208.44","208.44","208.73","206.88","131.76M","0.13%"
"11/18/2019","208.17","207.96","208.26","206.93","107.18M","0.20%"
"11/15/2019","207.76","207.78","208.38","206.94","110.34M","-0.11%"
"11/14/2019","207.99","205.79","207.99","205.79","100.93M","1.07%"
"11/13/2019","205.79","207.23","207.23","205.16","63.19M","-0.79%"
"11/12/2019","207.42","207.03","207.86","206.59","67.39M","0.26%"
"11/11/2019","206.89","206.50","206.89","204.44","95.21M","0.09%"
"11/08/2019","206.70","205.89","207.31","204.59","92.40M","0.52%"
"11/07/2019","205.64","204.18","205.64","203.55","92.48M","0.98%"
"11/06/2019","203.64","207.12","207.14","203.64","70.05M","-1.63%"
"11/05/2019","207.01","205.44","207.01","204.85","128.05M","0.64%"
"11/04/2019","205.69","206.13","206.45","204.65","115.25M","0.19%"
"11/01/2019","205.29","205.40","206.93","204.82","197.70M","-0.20%"
"10/31/2019","205.71","203.27","206.23","203.27","253.17M","1.21%"
"10/30/2019","203.26","204.33","204.72","202.44","203.34M","-0.25%"
"10/29/2019","203.77","203.43","203.82","202.91","57.93M","0.20%"
"10/25/2019","203.36","203.88","204.44","203.07","51.48M","-0.23%"
"10/24/2019","203.83","206.15","206.66","203.31","57.28M","-1.10%"
"10/23/2019","206.09","205.74","206.09","204.14","71.25M","0.00%"
"10/22/2019","206.09","206.06","206.38","204.70","86.40M","-0.08%"
"10/21/2019","206.26","205.82","206.26","205.13","70.53M","0.35%"
"10/18/2019","205.55","207.75","207.93","205.28","104.29M","-1.06%"
"10/17/2019","207.75","208.73","209.42","206.86","84.30M","-0.46%"
"10/16/2019","208.72","209.93","210.52","208.09","83.07M","-0.53%"
"10/15/2019","209.84","209.60","210.24","209.17","89.03M","0.01%"
"10/14/2019","209.82","210.42","211.87","209.29","134.96M","0.09%"
"10/11/2019","209.63","208.08","209.95","207.71","117.06M","1.07%"
"10/10/2019","207.41","205.72","207.41","205.68","146.06M","1.06%"
"10/09/2019","205.24","206.10","206.88","205.01","173.90M","-0.58%"
"10/08/2019","206.44","203.55","206.68","203.55","164.33M","2.04%"
"10/07/2019","202.31","201.00","202.72","200.79","61.50M","0.75%"
"10/04/2019","200.81","200.74","201.27","200.18","87.10M","-0.05%"
"10/03/2019","200.91","202.14","202.74","200.44","58.78M","-1.18%"
"10/02/2019","203.31","203.86","204.72","203.04","73.62M","-0.56%"
"10/01/2019","204.46","204.88","205.61","203.93","52.89M","-0.18%"
"09/30/2019","204.83","203.88","204.83","203.68","84.64M","1.03%"
"09/27/2019","202.74","205.81","205.81","202.74","73.87M","-1.53%"
"09/26/2019","205.89","205.68","206.21","205.03","81.39M","0.01%"
"09/25/2019","205.87","205.49","205.87","204.50","78.17M","0.25%"
"09/24/2019","205.36","204.72","205.97","204.67","70.65M","0.27%"
"09/23/2019","204.81","206.55","206.87","204.81","104.97M","-0.87%"
"09/20/2019","206.61","206.58","206.61","204.79","47.48M","0.16%"
"09/19/2019","206.27","207.71","207.80","205.57","46.12M","-0.60%"
"09/18/2019","207.52","208.19","208.22","206.65","60.04M","-0.27%"
"09/17/2019","208.09","208.93","209.07","207.47","51.23M","-0.50%"
"09/13/2019","209.14","207.37","209.19","206.84","43.42M","0.49%"
"09/12/2019","208.12","208.00","209.51","207.76","60.78M","0.02%"
"09/11/2019","208.08","205.05","208.08","205.03","64.29M","1.29%"
"09/10/2019","205.42","204.95","205.56","204.29","48.75M","-0.06%"
"09/06/2019","205.54","205.89","206.30","204.82","39.19M","0.23%"
"09/05/2019","205.07","206.62","207.64","204.81","109.99M","-0.81%"
"09/04/2019","206.75","204.14","207.22","204.14","69.51M","1.16%"
"09/03/2019","204.37","209.74","210.14","204.37","85.75M","-2.55%"
"08/30/2019","209.71","208.54","210.01","207.64","53.70M","1.17%"
"08/29/2019","207.29","206.13","207.32","205.04","90.77M","0.49%"
"08/28/2019","206.27","210.91","210.91","205.35","82.01M","-2.18%"
"08/27/2019","210.87","213.10","213.10","210.74","71.87M","-0.90%"
"08/26/2019","212.78","212.12","212.78","210.90","113.93M","-1.14%"
"08/23/2019","215.24","211.50","216.40","211.47","227.27M","1.41%"
"08/22/2019","212.24","212.57","213.25","211.79","99.20M","-0.28%"
"08/21/2019","212.83","213.74","214.18","212.25","53.70M","-0.61%"
"08/20/2019","214.13","212.38","214.69","212.15","63.94M","0.99%"
"08/19/2019","212.04","212.30","213.42","212.04","75.78M","-0.12%"
"08/16/2019","212.30","213.42","213.65","211.40","57.05M","-0.63%"
"08/15/2019","213.64","209.78","213.64","208.72","77.67M","0.15%"
"08/14/2019","213.33","214.37","215.10","212.50","77.73M","0.07%"
"08/13/2019","213.19","215.76","216.31","213.08","72.49M","-1.77%"
"08/09/2019","217.03","217.66","219.36","217.03","113.59M","-0.12%"
"08/08/2019","217.29","214.69","217.73","214.69","76.72M","0.99%"
"08/07/2019","215.17","213.81","215.74","213.20","78.35M","0.72%"
"08/06/2019","213.63","207.92","213.79","206.42","142.21M","0.51%"
"08/05/2019","212.54","215.59","216.51","212.15","109.84M","-1.82%"
"08/02/2019","216.49","219.07","219.07","216.12","99.11M","-1.72%"
"08/01/2019","220.29","218.01","220.68","217.78","118.33M","0.45%"
"07/31/2019","219.30","219.88","220.07","218.03","96.71M","-0.57%"
"07/29/2019","220.55","221.63","222.35","220.18","145.62M","0.51%"
"07/26/2019","219.43","223.12","223.28","219.43","85.46M","-1.68%"
"07/25/2019","223.19","224.23","224.48","222.98","105.23M","-0.49%"
"07/24/2019","224.30","224.77","226.24","224.08","116.56M","-0.15%"
"07/23/2019","224.64","223.42","225.05","222.99","118.42M","0.47%"
"07/22/2019","223.60","225.20","225.49","223.03","74.34M","-0.37%"
"07/19/2019","224.43","223.14","225.06","222.52","79.46M","0.93%"
"07/18/2019","222.36","225.45","225.60","222.36","99.47M","-1.29%"
"07/17/2019","225.27","227.01","227.01","224.57","130.66M","-0.80%"
"07/16/2019","227.08","227.05","227.84","226.28","242.18M","0.37%"
"07/15/2019","226.25","225.48","226.25","224.56","117.17M","0.60%"
"07/12/2019","224.91","224.14","226.63","224.05","149.34M","0.53%"
"07/11/2019","223.72","223.48","224.25","222.38","154.36M","0.14%"
"07/10/2019","223.40","220.38","223.88","219.38","131.81M","-0.56%"
"07/09/2019","224.65","223.31","225.09","222.82","124.21M","0.56%"
"07/08/2019","223.40","225.74","225.95","222.93","212.57M","-1.49%"
"07/05/2019","226.77","226.70","227.11","225.82","177.04M","0.04%"
"07/04/2019","226.67","227.68","227.72","225.65","143.60M","-0.35%"
"07/03/2019","227.46","227.16","227.66","225.82","93.89M","0.22%"
"07/02/2019","226.95","224.47","227.36","223.98","176.33M","1.06%"
"07/01/2019","224.57","220.07","224.58","220.07","217.29M","2.52%"
"06/28/2019","219.06","218.77","220.81","218.55","76.57M","0.23%"
"06/27/2019","218.56","217.95","219.34","217.27","77.42M","0.37%"
"06/26/2019","217.75","216.83","218.35","216.77","70.96M","0.37%"
"06/25/2019","216.94","215.99","216.94","215.57","100.52M","0.77%"
"06/24/2019","215.29","220.81","220.81","214.94","124.65M","-2.44%"
"06/21/2019","220.67","218.90","221.74","218.34","153.83M","1.26%"
"06/20/2019","217.93","213.88","218.30","213.78","147.77M","2.02%"
"06/19/2019","213.62","212.01","215.18","212.01","331.97M","0.75%"
"06/18/2019","212.02","209.26","212.02","208.64","96.70M","1.15%"
"06/17/2019","209.61","213.17","213.23","209.59","97.07M","-1.91%"
"06/14/2019","213.69","214.05","215.13","212.47","175.80M","0.01%"
