Date,Price,Open,High,Low,Vol.,Change %
11/20/2023,2065.49,"2,089.22","2,097.81","2,064.35",,-0.91%
11/17/2023,2084.47,"2,081.24","2,089.33","2,065.69",,0.09%
11/16/2023,2082.61,"2,102.15","2,118.47","2,074.98",,-1.25%
11/15/2023,2108.87,"2,151.62","2,155.68","2,083.49",,-1.77%
11/14/2023,2146.97,"2,159.19","2,160.26","2,141.92",,-0.43%
11/13/2023,2156.16,"2,158.60","2,165.61","2,147.66",,0.50%
11-10-23,2145.41,"2,131.10","2,149.98","2,121.88",,-0.46%
11-09-23,2155.38,"2,152.52","2,164.68","2,132.89",,0.67%
11-08-23,2141.13,"2,167.52","2,168.24","2,123.17",,-1.03%
11-07-23,2163.32,"2,178.63","2,183.40","2,160.97",,-0.80%
11-06-23,2180.85,"2,173.72","2,194.15","2,170.92",,1.70%
11-02-23,2144.43,"2,143.16","2,160.65","2,138.90",,-0.09%
11-01-23,2146.29,"2,155.76","2,158.84","2,135.40",,1.13%
10/31/2023,2122.23,"2,071.95","2,125.63","2,070.78",,2.33%
10/30/2023,2073.85,"2,059.94","2,078.67","2,044.42",,-0.11%
10/27/2023,2076.13,"2,048.77","2,076.13","2,047.62",,1.34%
10/26/2023,2048.76,"2,069.24","2,082.47","2,038.96",,-1.78%
10/25/2023,2085.97,"2,098.25","2,103.64","2,083.07",,-0.16%
10/24/2023,2089.28,"2,070.88","2,096.91","2,045.17",,1.35%
10/23/2023,2061.47,"2,071.14","2,076.21","2,061.47",,-0.74%
10/20/2023,2076.83,"2,062.93","2,090.25","2,048.48",,0.06%
10/19/2023,2075.50,"2,052.38","2,084.85","2,052.38",,-0.10%
10/18/2023,2077.50,"2,093.00","2,093.00","2,066.49",,-0.54%
10/17/2023,2088.87,"2,097.05","2,110.27","2,081.46",,1.08%
10/16/2023,2066.60,"2,100.94","2,100.94","2,061.85",,-2.54%
10/13/2023,2120.45,"2,132.21","2,142.40","2,111.85",,-2.04%
10-12-23,2164.55,"2,147.03","2,166.64","2,145.09",,1.37%
10-11-23,2135.30,"2,149.97","2,152.75","2,131.40",,-0.58%
10-10-23,2147.80,"2,139.94","2,153.69","2,134.64",,1.65%
10-06-23,2112.87,"2,105.35","2,128.28","2,101.39",,0.43%
10-05-23,2103.85,"2,059.47","2,105.05","2,059.47",,3.05%
10-04-23,2041.63,"2,089.18","2,089.57","2,035.15",,-3.42%
10-03-23,2113.86,"2,135.22","2,140.44","2,109.79",,-1.26%
10-02-23,2140.76,"2,159.08","2,178.53","2,140.76",,-0.39%
09/29/2023,2149.23,"2,149.80","2,164.52","2,143.63",,-0.68%
09/28/2023,2163.92,"2,158.50","2,175.34","2,146.47",,-1.34%
09/27/2023,2193.26,"2,156.06","2,193.81","2,156.06",,1.06%
09/26/2023,2170.17,"2,182.62","2,182.62","2,169.58",,-1.02%
09/25/2023,2192.43,"2,176.66","2,196.68","2,174.54",,1.00%
09/22/2023,2170.80,"2,151.80","2,189.18","2,144.71",,-0.28%
09/21/2023,2176.79,"2,193.81","2,201.78","2,169.65",,-1.13%
09/20/2023,2201.57,"2,231.12","2,231.12","2,201.27",,-1.56%
09/19/2023,2236.51,"2,231.72","2,242.04","2,221.95",,-0.45%
09/15/2023,2246.53,"2,250.37","2,262.62","2,239.99",,1.18%
09/14/2023,2220.29,"2,195.38","2,224.34","2,194.75",,1.63%
09/13/2023,2184.74,"2,183.48","2,193.44","2,174.09",,0.07%
09-12-23,2183.29,"2,173.49","2,186.19","2,147.28",,1.51%
09-11-23,2150.83,"2,195.27","2,202.45","2,137.97",,-2.42%
09-08-23,2204.10,"2,218.67","2,231.44","2,201.15",,-1.28%
09-07-23,2232.57,"2,228.70","2,246.73","2,227.73",,0.14%
09-06-23,2229.51,"2,242.89","2,244.67","2,224.34",,-0.24%
09-05-23,2234.88,"2,232.56","2,234.88","2,217.91",,0.70%
09-04-23,2219.24,"2,183.41","2,219.24","2,174.91",,1.92%
09-01-23,2177.52,"2,139.42","2,185.49","2,139.42",,1.62%
08/31/2023,2142.90,"2,134.82","2,151.02","2,134.82",,0.50%
08/30/2023,2132.24,"2,132.18","2,145.89","2,126.94",,-0.06%
08/29/2023,2133.42,"2,119.35","2,136.67","2,116.36",,1.16%
08/28/2023,2109.01,"2,093.47","2,110.80","2,085.21",,0.97%
08/25/2023,2088.71,"2,075.52","2,095.83","2,075.52",,0.12%
08/24/2023,2086.18,"2,069.50","2,088.96","2,069.25",,-0.23%
08/23/2023,2091.09,"2,069.82","2,091.42","2,068.14",,0.96%
08/22/2023,2071.22,"2,074.71","2,075.86","2,055.39",,-0.21%
08/21/2023,2075.53,"2,072.86","2,082.67","2,065.18",,0.35%
08/18/2023,2068.29,"2,083.34","2,083.34","2,058.10",,-1.01%
08/17/2023,2089.33,"2,082.66","2,099.24","2,067.50",,0.96%
08/16/2023,2069.41,"2,080.13","2,083.01","2,069.41",,-1.52%
08/15/2023,2101.40,"2,160.12","2,160.12","2,100.95",,-3.39%
08/14/2023,2175.20,"2,205.10","2,217.31","2,174.21",,-1.42%
08-10-23,2206.50,"2,160.12","2,206.75","2,153.37",,2.50%
08-09-23,2152.77,"2,129.55","2,154.03","2,123.05",,0.57%
08-08-23,2140.67,"2,130.72","2,143.43","2,125.43",,0.84%
08-07-23,2122.86,"2,091.44","2,125.07","2,091.44",,1.69%
08-04-23,2087.55,"2,088.46","2,103.18","2,079.02",,-0.68%
08-03-23,2101.74,"2,113.88","2,115.82","2,099.60",,-0.97%
08-02-23,2122.22,"2,140.35","2,148.08","2,119.24",,-1.63%
08-01-23,2157.41,"2,150.51","2,157.67","2,137.32",,0.60%
07/31/2023,2144.51,"2,123.60","2,149.91","2,122.33",,2.05%
07/28/2023,2101.43,"2,081.23","2,105.50","2,065.68",,-0.56%
07/27/2023,2113.20,"2,105.70","2,114.04","2,097.26",,0.28%
07/26/2023,2107.24,"2,090.52","2,108.84","2,077.20",,0.37%
07/25/2023,2099.54,"2,092.95","2,099.77","2,086.39",,1.00%
07/24/2023,2078.66,"2,086.91","2,096.48","2,074.71",,0.59%
07/21/2023,2066.39,"2,067.68","2,072.47","2,052.30",,-0.13%
07/20/2023,2069.02,"2,063.95","2,083.00","2,063.95",,0.92%
07/19/2023,2050.21,"2,038.12","2,050.21","2,031.30",,1.40%
07/18/2023,2021.94,"2,017.92","2,032.93","2,016.70",,-0.21%
07/14/2023,2026.22,"2,032.36","2,036.51","2,008.16",,-0.09%
07/13/2023,2028.10,"2,030.36","2,032.57","2,011.80",,0.14%
07-12-23,2025.33,"2,053.09","2,053.09","2,025.33",,-0.92%
07-11-23,2044.16,"2,047.23","2,053.38","2,037.66",,0.79%
07-10-23,2028.14,"2,028.95","2,039.59","2,016.33",,-0.20%
07-07-23,2032.24,"2,028.99","2,052.60","2,022.49",,-0.73%
07-06-23,2047.16,"2,055.45","2,055.79","2,040.96",,-0.85%
07-05-23,2064.70,"2,067.69","2,068.82","2,053.68",,-0.67%
07-04-23,2078.72,"2,089.76","2,089.76","2,072.38",,-0.68%
07-03-23,2092.87,"2,094.85","2,106.77","2,089.22",,0.94%
06/30/2023,2073.29,"2,075.47","2,075.47","2,049.67",,-0.42%
06/29/2023,2082.05,"2,151.67","2,175.87","2,057.04",,-2.41%
06/28/2023,2133.47,"2,107.09","2,133.65","2,104.03",,1.96%
06/27/2023,2092.48,"2,105.99","2,109.42","2,069.96",,-0.83%
06/26/2023,2109.93,"2,120.05","2,123.38","2,100.46",,-0.37%
06/23/2023,2117.72,"2,155.53","2,165.87","2,106.68",,-1.58%
06/22/2023,2151.74,"2,151.43","2,162.99","2,147.30",,0.64%
06/21/2023,2138.01,"2,097.79","2,138.44","2,094.62",,1.72%
06/20/2023,2101.79,"2,097.18","2,104.45","2,085.82",,-0.25%
06/19/2023,2107.14,"2,108.85","2,121.99","2,094.29",,-0.14%
06/16/2023,2110.07,"2,098.74","2,112.31","2,086.11",,-0.08%
06/15/2023,2111.82,"2,123.81","2,127.12","2,111.82",,-0.08%
06/14/2023,2113.54,"2,103.24","2,119.05","2,100.71",,0.85%
06/13/2023,2095.71,"2,092.73","2,110.21","2,092.73",,0.34%
06-12-23,2088.53,"2,108.09","2,109.94","2,082.81",,-0.87%
06-09-23,2106.96,"2,099.29","2,110.03","2,091.04",,0.96%
06-08-23,2087.01,"2,111.32","2,112.19","2,071.28",,-1.09%
06-07-23,2109.92,"2,143.50","2,147.52","2,109.32",,-0.65%
06-06-23,2123.82,"2,083.47","2,126.24","2,078.41",,0.95%
06-05-23,2103.86,"2,110.45","2,110.45","2,098.31",,1.02%
06-02-23,2082.56,"2,046.44","2,082.56","2,046.44",,2.03%
06-01-23,2041.05,"2,024.44","2,056.14","2,024.44",,0.65%
05/31/2023,2027.96,"2,025.87","2,043.79","2,019.49",,-0.13%
05/30/2023,2030.54,"2,035.26","2,035.26","2,011.76",,-0.48%
05/29/2023,2040.36,"2,046.59","2,050.25","2,030.15",,0.59%
05/26/2023,2028.30,"2,024.51","2,035.34","2,023.04",,0.06%
05/25/2023,2027.17,"2,038.63","2,041.46","2,022.38",,-0.66%
05/24/2023,2040.68,"2,072.76","2,074.44","2,040.68",,-1.83%
05/23/2023,2078.66,"2,114.13","2,117.30","2,072.66",,-1.31%
05/22/2023,2106.29,"2,093.76","2,106.70","2,087.74",,0.22%
05/19/2023,2101.73,"2,109.26","2,109.26","2,093.89",,-0.40%
05/18/2023,2110.25,"2,111.88","2,120.24","2,099.69",,0.55%
05/17/2023,2098.74,"2,094.96","2,100.51","2,081.49",,0.58%
05/16/2023,2086.57,"2,086.98","2,092.24","2,068.91",,-0.79%
05/15/2023,2103.14,"2,109.89","2,109.89","2,091.01",,0.35%
05-12-23,2095.84,"2,076.12","2,097.95","2,076.12",,1.25%
05-11-23,2070.06,"2,067.22","2,072.43","2,060.48",,-0.28%
05-10-23,2075.80,"2,087.61","2,087.61","2,064.00",,-0.69%
05-09-23,2090.14,"2,088.74","2,090.72","2,077.94",,1.18%
05-08-23,2065.68,"2,044.83","2,066.27","2,036.95",,1.69%
05-02-23,2031.39,"2,051.39","2,051.77","2,022.40",,-1.37%
05-01-23,2059.53,"2,035.31","2,059.53","2,027.10",,1.50%
04/28/2023,2029.09,"2,044.83","2,052.41","1,985.89",,0.49%
04/27/2023,2019.15,"2,000.04","2,021.69","2,000.04",,0.50%
04/26/2023,2009.20,"1,991.71","2,012.41","1,989.98",,0.15%
04/25/2023,2006.27,"2,007.85","2,017.21","1,999.58",,0.70%
04/24/2023,1992.36,"1,988.37","1,995.93","1,986.12",,0.52%
04/21/2023,1982.14,"1,980.90","1,987.73","1,974.43",,-0.15%
04/20/2023,1985.16,"1,969.00","1,986.38","1,969.00",,0.32%
04/19/2023,1978.88,"1,990.82","1,993.38","1,973.73",,-0.59%
04/18/2023,1990.57,"1,986.15","1,995.82","1,975.79",,0.45%
04/17/2023,1981.71,"1,975.89","1,985.13","1,972.26",,1.01%
04/14/2023,1961.82,"1,960.50","1,965.65","1,951.74",,0.50%
04/13/2023,1952.03,"1,928.72","1,956.82","1,927.57",,0.45%
04-12-23,1943.24,"1,956.57","1,960.55","1,937.83",,-0.44%
04-11-23,1951.90,"1,948.30","1,952.26","1,940.44",,1.11%
04-10-23,1930.51,"1,920.43","1,931.43","1,920.43",,1.19%
04-07-23,1907.87,"1,908.56","1,912.89","1,903.30",,-0.15%
04-06-23,1910.80,"1,905.90","1,915.24","1,903.25",,-0.49%
04-05-23,1920.30,"1,934.41","1,949.76","1,918.66",,-1.82%
04-04-23,1955.88,"1,950.80","1,957.89","1,942.04",,0.09%
04-03-23,1954.17,"1,938.19","1,954.17","1,931.69",,1.49%
03/31/2023,1925.51,"1,942.85","1,942.85","1,919.95",,0.24%
03/30/2023,1920.89,"1,913.12","1,920.89","1,901.85",,-0.43%
03/29/2023,1929.27,"1,887.44","1,929.27","1,883.77",,2.85%
03/28/2023,1875.90,"1,896.06","1,897.63","1,868.26",,-0.61%
03/27/2023,1887.40,"1,890.79","1,899.92","1,886.85",,0.55%
03/24/2023,1877.11,"1,866.47","1,879.40","1,862.21",,-0.51%
03/23/2023,1886.80,"1,869.66","1,890.96","1,862.06",,0.00%
03/22/2023,1886.85,"1,899.96","1,903.85","1,876.62",,0.80%
03/20/2023,1871.82,"1,925.34","1,929.18","1,871.82",,-3.22%
03/17/2023,1934.15,"1,925.39","1,938.05","1,916.54",,0.52%
03/16/2023,1924.22,"1,914.80","1,935.87","1,903.87",,-0.73%
03/15/2023,1938.31,"1,922.48","1,938.31","1,920.76",,1.45%
03/14/2023,1910.57,"1,924.03","1,924.03","1,889.82",,-2.24%
03/13/2023,1954.25,"1,947.18","1,954.25","1,935.32",,-0.61%
03-10-23,1966.24,"1,983.98","1,988.86","1,962.10",,-2.10%
03-09-23,2008.45,"1,984.89","2,008.91","1,984.89",,2.16%
03-08-23,1965.94,"1,954.65","1,971.14","1,954.65",,0.30%
03-07-23,1960.04,"1,962.46","1,971.92","1,957.83",,-0.33%
03-06-23,1966.45,"1,972.82","1,976.21","1,961.63",,0.02%
03-03-23,1965.98,"1,966.26","1,970.10","1,955.07",,0.52%
03-02-23,1955.82,"1,957.34","1,965.37","1,949.64",,-0.30%
03-01-23,1961.70,"1,953.06","1,962.37","1,945.21",,0.41%
02/28/2023,1953.76,"1,951.55","1,970.10","1,950.09",,0.62%
02/27/2023,1941.79,"1,923.03","1,942.74","1,919.04",,0.74%
02/24/2023,1927.44,"1,907.09","1,927.44","1,899.47",,1.85%
02/22/2023,1892.34,"1,909.45","1,913.54","1,892.34",,-1.38%
02/21/2023,1918.85,"1,920.72","1,926.15","1,910.45",,0.08%
02/20/2023,1917.28,"1,908.39","1,919.27","1,904.08",,0.42%
02/17/2023,1909.26,"1,906.43","1,913.78","1,901.66",,-0.72%
02/16/2023,1923.09,"1,905.18","1,932.98","1,900.83",,1.68%
02/15/2023,1891.28,"1,911.80","1,931.94","1,885.32",,-0.32%
02/14/2023,1897.39,"1,896.69","1,903.85","1,887.44",,0.81%
02/13/2023,1882.16,"1,893.11","1,900.20","1,873.05",,-0.11%
02-10-23,1884.28,"1,898.14","1,907.37","1,880.86",,-2.10%
02-09-23,1924.77,"1,909.30","1,927.68","1,909.30",,0.04%
02-08-23,1923.96,"1,927.30","1,928.19","1,906.99",,0.54%
02-07-23,1913.63,"1,940.03","1,940.69","1,913.63",,-0.85%
02-06-23,1930.03,"1,936.14","1,939.35","1,923.58",,1.00%
02-03-23,1910.85,"1,903.74","1,912.19","1,903.08",,0.11%
02-02-23,1908.73,"1,934.60","1,934.60","1,904.25",,-0.82%
02-01-23,1924.43,"1,957.64","1,963.44","1,922.07",,-0.99%
01/31/2023,1943.74,"1,961.25","1,964.48","1,939.86",,-0.43%
01/30/2023,1952.17,"1,951.49","1,958.13","1,948.86",,-0.56%
01/27/2023,1963.18,"1,969.99","1,969.99","1,956.01",,-0.73%
01/26/2023,1977.65,"1,960.68","1,978.71","1,959.15",,1.20%
01/25/2023,1954.25,"1,946.35","1,962.10","1,942.98",,-0.27%
01/24/2023,1959.62,"1,946.95","1,963.35","1,933.98",,1.39%
01/23/2023,1932.66,"1,940.11","1,940.94","1,923.96",,0.58%
01/20/2023,1921.59,"1,903.78","1,928.08","1,902.76",,0.59%
01/19/2023,1910.30,"1,916.49","1,926.55","1,908.51",,-0.74%
01/18/2023,1924.54,"1,896.95","1,943.32","1,880.08",,1.45%
01/17/2023,1896.99,"1,879.97","1,902.30","1,875.45",,1.67%
01/16/2023,1865.77,"1,874.24","1,882.28","1,861.83",,-1.44%
01/13/2023,1893.04,"1,908.11","1,913.52","1,890.92",,-0.96%
01-12-23,1911.38,"1,923.71","1,931.33","1,907.69",,-0.99%
01-11-23,1930.58,"1,920.80","1,937.44","1,916.79",,1.42%
01-10-23,1903.53,"1,919.34","1,930.67","1,901.64",,0.18%
01-06-23,1900.15,"1,909.34","1,914.73","1,896.61",,-1.05%
01-05-23,1920.40,"1,904.99","1,920.40","1,904.72",,0.70%
01-04-23,1907.11,"1,916.77","1,920.46","1,904.23",,0.04%
12/30/2022,1906.26,"1,917.24","1,917.24","1,904.21",,0.49%
12/29/2022,1896.95,"1,886.08","1,897.10","1,869.93",,-0.03%
12/28/2022,1897.48,"1,893.36","1,898.48","1,882.43",,-0.69%
12/27/2022,1910.59,"1,929.35","1,933.66","1,909.47",,0.13%
12/26/2022,1908.15,"1,923.84","1,927.57","1,902.83",,-0.45%
12/23/2022,1916.68,"1,935.32","1,938.44","1,909.11",,-1.43%
12/22/2022,1944.40,"1,914.50","1,950.74","1,914.50",,1.31%
12/21/2022,1919.19,"1,936.42","1,946.12","1,912.95",,-2.31%
12/20/2022,1964.64,"2,071.58","2,071.58","1,950.49",,-4.20%
12/19/2022,2050.80,"2,055.83","2,065.85","2,049.09",,-0.96%
12/16/2022,2070.75,"2,068.50","2,082.25","2,067.91",,-0.49%
12/15/2022,2081.04,"2,073.15","2,086.94","2,073.15",,0.09%
12/14/2022,2079.18,"2,085.63","2,088.45","2,073.64",,0.48%
12/13/2022,2069.25,"2,078.90","2,085.20","2,062.37",,-0.22%
12-12-22,2073.87,"2,076.93","2,096.13","2,073.87",,0.01%
12-09-22,2073.66,"2,054.79","2,082.11","2,054.16",,0.96%
12-08-22,2053.86,"2,051.61","2,058.23","2,029.58",,-0.35%
12-07-22,2061.14,"2,037.18","2,065.66","2,037.18",,-0.01%
12-06-22,2061.35,"2,051.82","2,062.96","2,050.34",,0.18%
12-05-22,2057.68,"2,058.36","2,070.03","2,048.62",,-0.86%
12-02-22,2075.61,"2,083.34","2,083.34","2,056.07",,-2.00%
12-01-22,2117.93,"2,134.14","2,143.80","2,116.06",,-1.02%
11/30/2022,2139.81,"2,123.36","2,141.12","2,118.33",,0.63%
11/29/2022,2126.48,"2,115.83","2,126.48","2,106.51",,-0.22%
11/28/2022,2131.13,"2,156.30","2,158.10","2,125.67",,-1.78%
11/25/2022,2169.75,"2,168.67","2,175.57","2,161.54",,-0.52%
11/24/2022,2181.19,"2,156.68","2,182.82","2,156.68",,1.56%
11/22/2022,2147.79,"2,137.07","2,153.56","2,130.75",,0.25%
11/21/2022,2142.44,"2,148.66","2,158.19","2,130.24",,0.14%
11/18/2022,2139.51,"2,174.78","2,176.44","2,136.31",,-1.56%
11/17/2022,2173.44,"2,149.46","2,176.22","2,135.67",,0.90%
11/16/2022,2154.15,"2,209.22","2,209.22","2,152.75",,-2.49%
11/15/2022,2209.20,"2,107.98","2,215.33","2,104.49",,5.66%
11/14/2022,2090.76,"2,070.09","2,103.22","2,070.09",,0.29%
11-11-22,2084.67,"2,074.72","2,084.67","2,056.36",,2.09%
11-10-22,2042.06,"2,039.43","2,049.47","2,034.08",,-0.01%
11-09-22,2042.34,"2,051.27","2,052.78","2,032.21",,-1.21%
11-08-22,2067.34,"2,058.44","2,069.01","2,051.74",,1.29%
11-07-22,2041.00,"2,030.92","2,044.59","2,020.46",,1.05%
11-04-22,2019.71,"2,033.00","2,041.25","2,019.29",,-1.57%
11-02-22,2051.95,"2,046.60","2,064.00","2,043.86",,0.25%
11-01-22,2046.75,"2,057.55","2,057.55","2,034.25",,-0.01%
10/31/2022,2046.94,"2,040.19","2,048.22","2,028.14",,1.49%
10/28/2022,2016.91,"2,010.61","2,036.06","2,010.61",,-0.38%
10/27/2022,2024.51,"2,026.21","2,027.50","2,013.96",,-0.61%
10/26/2022,2036.95,"2,046.88","2,052.33","2,036.23",,0.94%
10/25/2022,2018.00,"2,006.39","2,025.32","2,006.39",,0.83%
10/24/2022,2001.34,"2,025.00","2,033.34","2,001.34",,-0.90%
10/21/2022,2019.50,"2,033.38","2,035.69","2,019.50",,-1.04%
10/20/2022,2040.66,"2,041.74","2,047.49","2,029.35",,-0.45%
10/19/2022,2049.87,"2,040.58","2,057.00","2,033.11",,0.83%
10/18/2022,2032.96,"2,032.81","2,037.67","2,021.79",,1.47%
10/17/2022,2003.54,"2,016.30","2,020.22","2,000.11",,-1.21%
10/14/2022,2028.14,"2,021.45","2,037.52","2,019.27",,2.13%
10/13/2022,1985.85,"1,993.46","1,999.64","1,984.13",,-1.28%
10-12-22,2011.50,"1,999.30","2,017.23","1,994.16",,0.15%
10-11-22,2008.55,"2,027.52","2,035.80","2,003.63",,-1.17%
10-07-22,2032.43,"2,022.33","2,040.83","2,016.81",,-0.51%
10-06-22,2042.83,"2,028.39","2,057.47","2,028.39",,0.95%
10-05-22,2023.68,"2,040.79","2,042.32","2,011.50",,0.16%
10-04-22,2020.42,"1,989.47","2,025.13","1,987.95",,3.42%
10-03-22,1953.55,"1,929.65","1,953.55","1,909.32",,0.59%
09/30/2022,1942.15,"1,941.62","1,953.10","1,931.73",,-0.25%
09/29/2022,1947.01,"1,916.13","1,951.23","1,912.44",,1.95%
09/28/2022,1909.77,"1,937.71","1,939.96","1,891.26",,-2.41%
09/27/2022,1956.84,"1,972.07","1,975.55","1,952.93",,-0.52%
09/26/2022,1966.98,"2,000.45","2,000.45","1,966.05",,-2.93%
09/22/2022,2026.40,"2,039.39","2,039.39","2,019.84",,-1.49%
09/21/2022,2057.09,"2,059.72","2,064.83","2,045.92",,-0.54%
09/20/2022,2068.35,"2,084.12","2,090.30","2,059.59",,-1.13%
09/16/2022,2092.00,"2,084.42","2,099.17","2,081.62",,0.33%
09/15/2022,2085.08,"2,074.61","2,089.30","2,071.58",,0.87%
09/14/2022,2067.17,"2,067.59","2,079.50","2,052.18",,-1.65%
09/13/2022,2101.88,"2,096.56","2,114.07","2,090.70",,0.51%
09-12-22,2091.25,"2,073.00","2,091.25","2,069.08",,1.52%
09-09-22,2059.87,"2,035.27","2,062.77","2,035.27",,1.20%
09-08-22,2035.42,"2,032.26","2,041.85","2,020.88",,1.18%
09-07-22,2011.59,"1,972.03","2,018.53","1,967.66",,1.14%
09-06-22,1988.94,"1,981.09","2,003.54","1,978.42",,-0.41%
09-05-22,1997.11,"1,992.13","1,999.70","1,980.50",,-0.32%
09-02-22,2003.54,"2,023.34","2,023.34","1,998.81",,-1.33%
09-01-22,2030.54,"2,032.53","2,045.61","2,021.43",,-1.33%
08/31/2022,2057.89,"2,020.50","2,065.43","2,020.50",,0.62%
08/30/2022,2045.16,"2,025.70","2,047.60","2,025.70",,1.51%
08/29/2022,2014.66,"2,012.75","2,022.01","1,997.90",,-1.69%
08/26/2022,2049.30,"2,050.53","2,056.75","2,042.25",,0.00%
08/25/2022,2049.28,"2,038.41","2,052.14","2,031.37",,0.88%
08/24/2022,2031.37,"2,048.66","2,050.38","2,031.37",,-1.48%
08/23/2022,2061.90,"2,062.60","2,071.64","2,058.78",,-0.74%
08/22/2022,2077.23,"2,053.27","2,080.26","2,052.61",,-0.03%
08/19/2022,2077.95,"2,070.03","2,078.31","2,056.53",,0.19%
08/18/2022,2073.91,"2,090.40","2,090.40","2,072.37",,-1.79%
08/17/2022,2111.65,"2,084.67","2,111.65","2,080.15",,2.17%
08/16/2022,2066.72,"2,070.43","2,077.08","2,049.49",,-0.45%
08/15/2022,2076.08,"2,125.36","2,125.86","2,068.12",,-3.18%
08-12-22,2144.29,"2,115.72","2,154.64","2,115.72",,2.80%
08-10-22,2085.95,"2,109.12","2,109.12","2,081.32",,-1.45%
08-09-22,2116.61,"2,125.63","2,132.51","2,110.33",,0.62%
08-08-22,2103.58,"2,106.60","2,106.60","2,091.59",,-0.83%
08-05-22,2121.26,"2,107.89","2,121.60","2,104.09",,1.33%
08-04-22,2093.52,"2,078.10","2,094.22","2,074.47",,0.99%
08-03-22,2073.04,"2,077.69","2,094.97","2,064.66",,0.39%
08-02-22,2065.07,"2,087.88","2,090.42","2,065.07",,-2.27%
08-01-22,2112.98,"2,101.80","2,115.64","2,089.81",,1.06%
07/29/2022,2090.76,"2,096.28","2,101.80","2,083.12",,0.10%
07/28/2022,2088.58,"2,102.37","2,102.37","2,078.10",,-0.10%
07/27/2022,2090.68,"2,098.76","2,101.31","2,083.21",,-0.19%
07/26/2022,2094.73,"2,093.61","2,103.48","2,085.99",,0.78%
07/25/2022,2078.58,"2,078.92","2,087.35","2,074.06",,-0.36%
07/22/2022,2086.10,"2,060.63","2,092.19","2,055.13",,0.52%
07/21/2022,2075.29,"2,057.49","2,076.97","2,054.31",,0.47%
07/20/2022,2065.60,"2,027.18","2,067.99","2,026.00",,3.33%
07/19/2022,1999.09,"1,987.37","2,005.11","1,975.45",,1.44%
07/15/2022,1970.74,"1,979.39","1,985.08","1,960.25",,-0.49%
07/14/2022,1980.37,"1,964.84","1,989.92","1,964.84",,0.03%
07/13/2022,1979.75,"2,005.92","2,006.52","1,979.75",,-0.79%
07-12-22,1995.52,"2,034.95","2,039.32","1,995.42",,-3.19%
07-11-22,2061.37,"2,044.54","2,067.21","2,044.54",,2.43%
07-08-22,2012.50,"2,013.94","2,043.44","2,006.81",,0.78%
07-07-22,1996.84,"2,007.66","2,015.26","1,964.22",,0.15%
07-06-22,1993.78,"2,025.64","2,037.18","1,984.21",,-2.51%
07-05-22,2045.01,"2,044.14","2,048.79","2,028.97",,0.58%
07-04-22,2033.19,"2,044.31","2,049.72","2,017.30",,1.10%
07-01-22,2011.08,"2,038.09","2,047.85","1,999.36",,-0.72%
06/30/2022,2025.68,"2,051.89","2,058.95","2,024.51",,-1.66%
06/29/2022,2059.80,"2,053.58","2,065.83","2,050.13",,-0.63%
06/28/2022,2072.94,"2,039.77","2,072.94","2,039.77",,2.12%
06/27/2022,2029.84,"2,044.54","2,044.54","2,015.22",,0.10%
06/24/2022,2027.76,"2,041.57","2,046.54","2,016.91",,-0.75%
06/23/2022,2042.99,"2,031.47","2,059.61","2,031.47",,2.24%
06/22/2022,1998.20,"2,017.61","2,029.50","1,998.20",,-0.34%
06/21/2022,2004.99,"1,957.81","2,011.29","1,957.81",,4.13%
06/20/2022,1925.55,"1,954.20","1,956.26","1,921.82",,-0.92%
06/17/2022,1943.51,"1,937.91","1,961.89","1,920.50",,-1.32%
06/16/2022,1969.57,"1,960.53","1,989.56","1,960.53",,1.94%
06/15/2022,1932.09,"1,938.08","1,946.56","1,930.35",,-0.46%
06/14/2022,1940.98,"1,951.68","1,955.56","1,929.71",,-2.38%
06/13/2022,1988.29,"2,006.88","2,014.94","1,982.81",,-2.54%
06-10-22,2040.19,"2,052.35","2,059.36","2,038.11",,-1.12%
06-09-22,2063.26,"2,069.35","2,082.55","2,063.26",,-0.60%
06-08-22,2075.74,"2,041.04","2,079.41","2,041.04",,2.28%
06-07-22,2029.39,"2,024.02","2,043.02","2,019.59",,0.44%
06-06-22,2020.56,"2,000.25","2,023.32","2,000.25",,0.45%
06-03-22,2011.44,"2,007.17","2,017.61","1,984.53",,0.68%
06-02-22,1997.92,"1,989.98","2,005.11","1,986.42",,-0.64%
06-01-22,2010.76,"2,007.15","2,028.33","2,007.15",,0.82%
05/31/2022,1994.50,"2,021.88","2,031.51","1,992.15",,-2.23%
05/30/2022,2039.96,"2,025.30","2,046.24","2,019.44",,2.23%
05/27/2022,1995.42,"1,979.61","1,997.64","1,975.15",,1.90%
05/26/2022,1958.19,"1,980.37","1,988.92","1,958.19",,-0.55%
05/25/2022,1969.10,"1,953.67","1,980.37","1,937.69",,0.62%
05/24/2022,1957.05,"1,979.99","1,990.58","1,955.54",,-1.17%
05/23/2022,1980.12,"1,971.03","2,006.03","1,961.27",,-0.09%
05/20/2022,1981.90,"1,914.16","1,986.06","1,909.07",,4.20%
05/19/2022,1902.00,"1,870.25","1,902.81","1,869.02",,0.74%
05/18/2022,1888.04,"1,876.51","1,901.36","1,875.01",,0.82%
05/17/2022,1872.76,"1,888.54","1,893.49","1,867.32",,-0.87%
05/16/2022,1889.29,"1,915.77","1,923.94","1,883.79",,-0.26%
